fundCode,fundName,date,currentValue,totalValue,xPosition,yPosition
340006,兴全全球视野股票,2012/6/18,3.3879,3.3879,331,484
340006,兴全全球视野股票,2012/5/21,3.3526,3.3526,332,490
340006,兴全全球视野股票,2012/4/19,3.3661,3.3661,331,496
340006,兴全全球视野股票,2012/3/20,3.3747,3.3747,331,502
340006,兴全全球视野股票,2012/2/21,3.2959,3.2959,335,507
340006,兴全全球视野股票,2012/1/17,3.1743,3.1743,341,513
340006,兴全全球视野股票,2011/12/19,3.2387,3.2387,339,519
340006,兴全全球视野股票,2011/11/21,3.4132,3.4132,331,525
340006,兴全全球视野股票,2011/10/24,3.2665,3.2665,339,529
340006,兴全全球视野股票,2011/9/19,3.4539,3.4539,331,538
340006,兴全全球视野股票,2011/8/19,3.6653,3.6653,322,546
340006,兴全全球视野股票,2011/7/22,3.7516,3.7516,320,553
340006,兴全全球视野股票,2011/6/24,3.5307,3.5307,332,556
340006,兴全全球视野股票,2011/5/26,3.4336,3.4336,339,559
340006,兴全全球视野股票,2011/4/27,3.6136,3.6136,332,568
340006,兴全全球视野股票,2011/3/28,3.749,3.749,329,577
340006,兴全全球视野股票,2011/2/28,3.757,3.757,331,582
340006,兴全全球视野股票,2011/1/24,3.5305,3.5305,344,584
340006,兴全全球视野股票,2010/12/24,3.7634,3.7634,337,595
340006,兴全全球视野股票,2010/11/26,3.6059,3.6059,347,596
340006,兴全全球视野股票,2010/10/29,3.7508,3.7508,344,605
340006,兴全全球视野股票,2010/9/21,3.3378,3.3378,366,599
340006,兴全全球视野股票,2010/8/24,3.2437,3.2437,373,600
340006,兴全全球视野股票,2010/7/27,3.168,3.168,379,602
340006,兴全全球视野股票,2010/6/29,2.9402,2.9402,391,598
340006,兴全全球视野股票,2010/5/27,3.1552,3.1552,387,610
340006,兴全全球视野股票,2010/4/28,3.3119,3.3119,385,619
340006,兴全全球视野股票,2010/3/30,3.441,3.441,385,628
340006,兴全全球视野股票,2010/3/02,3.3963,3.3963,390,630
340006,兴全全球视野股票,2010/1/26,3.3342,3.3342,398,631
340006,兴全全球视野股票,2009/12/28,3.47,3.47,398,640
340006,兴全全球视野股票,2009/11/30,3.4421,3.4421,403,642
340006,兴全全球视野股票,2009/11/02,3.3095,3.3095,412,640
340006,兴全全球视野股票,2009/9/25,3.0536,3.0536,424,632
340006,兴全全球视野股票,2009/8/28,3.0078,3.0078,429,633
340006,兴全全球视野股票,2009/7/31,3.3447,3.3447,426,650
340006,兴全全球视野股票,2009/7/03,3.0998,3.0998,436,641
340006,兴全全球视野股票,2009/6/05,2.7976,2.7976,447,629
340006,兴全全球视野股票,2009/5/06,2.6528,2.6528,454,624
340006,兴全全球视野股票,2009/4/07,2.5322,2.5322,460,620
340006,兴全全球视野股票,2009/3/09,2.2832,2.2832,467,609
340006,兴全全球视野股票,2009/2/09,2.3513,2.3513,470,613
340006,兴全全球视野股票,2009/1/05,2.0468,2.0468,478,599
340006,兴全全球视野股票,2008/12/04,2.0522,2.0522,481,600
340006,兴全全球视野股票,2008/11/06,1.8281,1.8281,486,590
340006,兴全全球视野股票,2008/10/09,2.0681,2.0681,488,602
340006,兴全全球视野股票,2008/9/04,2.3067,2.3067,491,615
340006,兴全全球视野股票,2008/8/07,2.593,2.593,494,629
340006,兴全全球视野股票,2008/7/10,2.7103,2.7103,498,635
340006,兴全全球视野股票,2008/6/12,2.7253,2.7253,503,636
340006,兴全全球视野股票,2008/5/14,3.2575,3.2575,509,662
340006,兴全全球视野股票,2008/4/14,2.9335,2.9335,513,646
340006,兴全全球视野股票,2008/3/14,3.1677,3.1677,519,657
340006,兴全全球视野股票,2008/2/15,3.5124,3.5124,527,673
340006,兴全全球视野股票,2008/1/11,3.8395,3.8395,537,688
340006,兴全全球视野股票,2007/12/14,3.416,3.416,538,666
340006,兴全全球视野股票,2007/11/16,3.3394,3.3394,543,661
340006,兴全全球视野股票,2007/10/19,3.5752,3.5752,551,671
340006,兴全全球视野股票,2007/9/17,3.5574,3.5574,557,668
340006,兴全全球视野股票,2007/8/20,3.2285,3.2285,557,650
340006,兴全全球视野股票,2007/7/23,2.8344,2.8344,554,630
340006,兴全全球视野股票,2007/6/26,2.6696,2.6696,555,621
340006,兴全全球视野股票,2007/5/29,2.678,2.678,559,620
340006,兴全全球视野股票,2007/4/24,2.2733,2.2733,554,599
340006,兴全全球视野股票,2007/3/28,1.8844,1.8844,547,581
340006,兴全全球视野股票,2007/2/28,1.6826,1.6826,544,571
340006,兴全全球视野股票,2007/1/24,1.6912,1.6912,547,569
340006,兴全全球视野股票,2006/12/25,1.3493,1.3493,540,554
340006,兴全全球视野股票,2006/11/27,1.1572,1.1572,535,545
340006,兴全全球视野股票,2006/10/30,1.0431,1.0431,533,539
160221,国泰国证有色金属行业指数分级,2015/10/30,1.0013,0.6624,497,466
160221,国泰国证有色金属行业指数分级,2015/9/25,0.8787,0.5813,496,471
160221,国泰国证有色金属行业指数分级,2015/8/26,0.8573,0.5671,495,471
160221,国泰国证有色金属行业指数分级,2015/7/29,1.1585,0.7664,493,462
160221,国泰国证有色金属行业指数分级,2015/7/01,0.8754,0.8754,490,457
160221,国泰国证有色金属行业指数分级,2015/6/02,1.1554,1.1554,486,443
160221,国泰国证有色金属行业指数分级,2015/5/05,0.9932,0.9932,486,452
000820,华安中证高分红指数增强A,2015/10/30,0.963,0.963,496,451
000820,华安中证高分红指数增强A,2015/9/25,0.9707,0.9707,494,451
000820,华安中证高分红指数增强A,2015/8/26,0.9261,0.9261,493,454
000820,华安中证高分红指数增强A,2015/7/29,1.0575,1.0575,490,447
000820,华安中证高分红指数增强A,2015/7/01,1.131,1.131,488,444
000820,华安中证高分红指数增强A,2015/6/02,1.2567,1.2567,484,439
000820,华安中证高分红指数增强A,2015/5/05,1.1773,1.1773,483,443
000820,华安中证高分红指数增强A,2015/4/03,1.0676,1.0676,483,449
000820,华安中证高分红指数增强A,2015/3/06,0.9054,0.9054,484,457
000820,华安中证高分红指数增强A,2015/1/30,0.9343,0.9343,482,456
000820,华安中证高分红指数增强A,2014/12/19,1.04,1.04,478,452
000975,MSCI中国A股ETF联接基金,2015/10/30,0.979,0.979,496,451
000975,MSCI中国A股ETF联接基金,2015/9/25,0.893,0.893,495,455
000975,MSCI中国A股ETF联接基金,2015/8/26,0.857,0.857,493,457
000975,MSCI中国A股ETF联接基金,2015/7/29,1.082,1.082,490,446
000975,MSCI中国A股ETF联接基金,2015/7/01,1.169,1.169,487,442
000975,MSCI中国A股ETF联接基金,2015/6/02,1.425,1.425,482,430
000975,MSCI中国A股ETF联接基金,2015/5/05,1.236,1.236,483,440
000975,MSCI中国A股ETF联接基金,2015/4/03,1.131,1.131,482,446
410010,华富中小板指数增强,2015/10/30,1.617,1.617,494,419
410010,华富中小板指数增强,2015/9/25,1.373,1.373,492,431
410010,华富中小板指数增强,2015/8/26,1.349,1.349,490,433
410010,华富中小板指数增强,2015/7/29,1.791,1.791,484,411
410010,华富中小板指数增强,2015/7/01,1.859,1.859,480,409
410010,华富中小板指数增强,2015/6/02,2.444,2.444,470,381
410010,华富中小板指数增强,2015/5/05,1.82,1.82,475,412
410010,华富中小板指数增强,2015/4/03,1.802,1.802,472,414
410010,华富中小板指数增强,2015/3/06,1.456,1.456,475,431
410010,华富中小板指数增强,2015/1/30,1.342,1.342,474,437
410010,华富中小板指数增强,2014/12/31,1.238,1.238,474,443
410010,华富中小板指数增强,2014/12/03,1.244,1.244,472,444
410010,华富中小板指数增强,2014/11/05,1.202,1.202,472,446
410010,华富中小板指数增强,2014/10/08,1.231,1.231,469,446
410010,华富中小板指数增强,2014/9/02,1.133,1.133,470,451
410010,华富中小板指数增强,2014/8/05,1.067,1.067,470,455
410010,华富中小板指数增强,2014/7/08,1.033,1.033,469,457
410010,华富中小板指数增强,2014/6/10,1.007,1.007,469,460
410010,华富中小板指数增强,2014/5/12,0.999,0.999,468,461
410010,华富中小板指数增强,2014/4/10,1.053,1.053,465,460
410010,华富中小板指数增强,2014/3/12,1.029,1.029,464,462
410010,华富中小板指数增强,2014/2/12,1.137,1.137,459,459
410010,华富中小板指数增强,2014/1/08,1.067,1.067,460,463
410010,华富中小板指数增强,2013/12/10,1.087,1.087,458,464
410010,华富中小板指数增强,2013/11/12,1.044,1.044,459,467
410010,华富中小板指数增强,2013/10/15,1.141,1.141,454,465
410010,华富中小板指数增强,2013/9/06,1.089,1.089,455,469
410010,华富中小板指数增强,2013/8/09,1.081,1.081,454,470
410010,华富中小板指数增强,2013/7/12,1.009,1.009,456,474
410010,华富中小板指数增强,2013/6/17,1.038,1.038,454,474
410010,华富中小板指数增强,2013/5/15,1.023,1.023,454,476
410010,华富中小板指数增强,2013/4/12,0.965,0.965,456,479
410010,华富中小板指数增强,2013/3/13,0.975,0.975,455,481
410010,华富中小板指数增强,2013/2/06,0.982,0.982,453,482
410010,华富中小板指数增强,2013/1/09,0.937,0.937,455,485
410010,华富中小板指数增强,2012/12/07,0.841,0.841,459,488
410010,华富中小板指数增强,2012/11/09,0.891,0.891,456,488
410010,华富中小板指数增强,2012/10/12,0.944,0.944,453,489
410010,华富中小板指数增强,2012/9/10,0.975,0.975,452,490
410010,华富中小板指数增强,2012/8/13,0.971,0.971,452,492
410010,华富中小板指数增强,2012/7/16,0.958,0.958,452,494
410010,华富中小板指数增强,2012/6/18,1.029,1.029,448,495
410010,华富中小板指数增强,2012/5/21,1.003,1.003,449,497
410010,华富中小板指数增强,2012/4/19,1.021,1.021,448,498
410010,华富中小板指数增强,2012/3/20,1.016,1.016,449,500
410010,华富中小板指数增强,2012/2/21,1.015,1.015,449,502
410010,华富中小板指数增强,2012/1/17,1.005,1.005,449,504
001105,信达澳银转型创新股票,2015/10/30,0.693,0.693,497,465
001105,信达澳银转型创新股票,2015/9/25,0.599,0.599,496,470
001105,信达澳银转型创新股票,2015/8/26,0.61,0.61,495,469
001105,信达澳银转型创新股票,2015/7/29,0.828,0.828,492,459
001105,信达澳银转型创新股票,2015/7/01,0.914,0.914,490,455
001105,信达澳银转型创新股票,2015/6/02,1.309,1.309,484,436
510680,万家上证380ETF,2015/10/30,1.6498,1.6498,494,417
510680,万家上证380ETF,2015/9/25,1.4412,1.4412,491,428
510680,万家上证380ETF,2015/8/26,1.4099,1.4099,489,430
510680,万家上证380ETF,2015/7/29,1.8272,1.8272,483,410
510680,万家上证380ETF,2015/7/01,2.0439,2.0439,478,400
510680,万家上证380ETF,2015/6/02,2.6128,2.6128,468,373
510680,万家上证380ETF,2015/5/05,2.0198,2.0198,472,402
510680,万家上证380ETF,2015/4/03,1.8711,1.8711,471,410
510680,万家上证380ETF,2015/3/06,1.5176,1.5176,474,428
510680,万家上证380ETF,2015/1/30,1.4187,1.4187,473,434
510680,万家上证380ETF,2014/12/31,1.371,1.371,472,437
510680,万家上证380ETF,2014/12/03,1.331,1.331,471,440
510680,万家上证380ETF,2014/11/05,1.2334,1.2334,471,445
510680,万家上证380ETF,2014/10/08,1.2129,1.2129,470,447
510680,万家上证380ETF,2014/9/02,1.1078,1.1078,470,452
510680,万家上证380ETF,2014/8/05,1.0519,1.0519,470,456
510680,万家上证380ETF,2014/7/08,0.9874,0.9874,471,459
510680,万家上证380ETF,2014/6/10,0.9428,0.9428,471,462
510680,万家上证380ETF,2014/5/12,0.9505,0.9505,469,463
510680,万家上证380ETF,2014/4/10,0.9926,0.9926,467,462
510680,万家上证380ETF,2014/3/12,0.9452,0.9452,467,465
510680,万家上证380ETF,2014/2/12,1.001,1.001,464,464
510680,万家上证380ETF,2014/1/08,0.9262,0.9262,465,468
510680,万家上证380ETF,2013/12/10,1.0023,1.0023,461,467
001051,华夏上证50ETF联接,2015/10/30,0.763,0.763,497,461
001051,华夏上证50ETF联接,2015/9/25,0.722,0.722,495,464
001051,华夏上证50ETF联接,2015/8/26,0.647,0.647,495,467
001051,华夏上证50ETF联接,2015/7/29,0.832,0.832,492,459
001051,华夏上证50ETF联接,2015/7/01,0.904,0.904,490,455
001051,华夏上证50ETF联接,2015/6/02,1.057,1.057,487,448
001051,华夏上证50ETF联接,2015/5/05,1.024,1.024,486,450
001028,华安物联网主题股票,2015/10/30,0.811,0.811,497,459
001028,华安物联网主题股票,2015/9/25,0.667,0.667,496,466
001028,华安物联网主题股票,2015/8/26,0.613,0.613,495,469
001028,华安物联网主题股票,2015/7/29,0.866,0.866,492,457
001028,华安物联网主题股票,2015/7/01,0.933,0.933,490,454
001028,华安物联网主题股票,2015/6/02,1.323,1.323,484,435
001028,华安物联网主题股票,2015/5/05,1.05,1.05,485,449
512990,MSCI中国A股ETF,2015/10/30,1.0303,1.0303,496,448
512990,MSCI中国A股ETF,2015/9/25,0.9352,0.9352,494,453
512990,MSCI中国A股ETF,2015/8/26,0.8968,0.8968,493,455
512990,MSCI中国A股ETF,2015/7/29,1.141,1.141,489,443
512990,MSCI中国A股ETF,2015/7/01,1.225,1.225,487,440
512990,MSCI中国A股ETF,2015/6/02,1.4987,1.4987,481,427
512990,MSCI中国A股ETF,2015/5/05,1.292,1.292,482,437
512990,MSCI中国A股ETF,2015/4/03,1.1768,1.1768,481,444
164304,新华中证环保产业指数分级,2015/10/30,1.237,1.292,495,435
164304,新华中证环保产业指数分级,2015/9/25,1.028,1.074,494,446
164304,新华中证环保产业指数分级,2015/8/26,0.67,1.039,492,448
164304,新华中证环保产业指数分级,2015/7/29,0.893,1.385,487,431
164304,新华中证环保产业指数分级,2015/7/01,0.95,1.473,484,427
164304,新华中证环保产业指数分级,2015/6/02,1.322,2.05,475,400
164304,新华中证环保产业指数分级,2015/5/05,0.997,1.546,478,425
164304,新华中证环保产业指数分级,2015/4/03,1.511,1.526,476,427
164304,新华中证环保产业指数分级,2015/3/06,1.195,1.207,479,443
164304,新华中证环保产业指数分级,2015/1/30,1.092,1.103,479,448
164304,新华中证环保产业指数分级,2014/12/31,1.054,1.054,478,451
164304,新华中证环保产业指数分级,2014/12/03,1.06,1.06,476,452
164304,新华中证环保产业指数分级,2014/11/05,1.018,1.018,476,454
164304,新华中证环保产业指数分级,2014/9/30,1.021,1.021,474,455
165522,信诚中证TMT产业指数分级,2015/10/30,0.975,1.595,494,420
165522,信诚中证TMT产业指数分级,2015/9/25,0.786,1.483,491,426
165522,信诚中证TMT产业指数分级,2015/8/26,0.753,1.464,489,427
165522,信诚中证TMT产业指数分级,2015/7/29,1.092,1.664,485,418
165522,信诚中证TMT产业指数分级,2015/7/01,0.677,1.697,482,417
165522,信诚中证TMT产业指数分级,2015/6/02,1.501,2.008,475,402
165522,信诚中证TMT产业指数分级,2015/5/05,1.067,1.574,478,424
165522,信诚中证TMT产业指数分级,2015/4/03,1.036,1.543,476,426
165522,信诚中证TMT产业指数分级,2015/3/06,1.253,1.253,478,441
165522,信诚中证TMT产业指数分级,2015/1/30,1.085,1.085,479,449
165522,信诚中证TMT产业指数分级,2014/12/31,0.955,0.955,480,456
000996,中银新动力股票,2015/10/30,1.087,1.087,496,445
000996,中银新动力股票,2015/9/25,0.894,0.894,495,455
000996,中银新动力股票,2015/8/26,0.834,0.834,493,458
000996,中银新动力股票,2015/7/29,1.155,1.155,489,443
000996,中银新动力股票,2015/7/01,1.279,1.279,486,437
000996,中银新动力股票,2015/6/02,1.932,1.932,476,406
000996,中银新动力股票,2015/5/05,1.262,1.262,482,439
000996,中银新动力股票,2015/3/13,1.007,1.007,483,452
000974,安信消费医药股票,2015/10/30,1.01,1.01,496,449
000974,安信消费医药股票,2015/9/25,0.925,0.925,494,454
000974,安信消费医药股票,2015/8/26,0.885,0.885,493,456
000974,安信消费医药股票,2015/7/29,1.06,1.06,490,447
000974,安信消费医药股票,2015/7/01,1.098,1.098,488,446
000974,安信消费医药股票,2015/6/02,1.314,1.314,484,436
000974,安信消费医药股票,2015/5/05,1.085,1.085,485,447
000821,华安中证高分红指数增强C,2015/10/30,0.9377,0.9377,496,453
000821,华安中证高分红指数增强C,2015/9/25,0.9457,0.9457,494,453
000821,华安中证高分红指数增强C,2015/8/26,0.9026,0.9026,493,455
000821,华安中证高分红指数增强C,2015/7/29,1.0313,1.0313,490,449
000821,华安中证高分红指数增强C,2015/7/01,1.104,1.104,488,446
000821,华安中证高分红指数增强C,2015/6/02,1.2278,1.2278,485,440
000821,华安中证高分红指数增强C,2015/5/05,1.1514,1.1514,484,444
000821,华安中证高分红指数增强C,2015/4/03,1.0455,1.0455,483,450
000821,华安中证高分红指数增强C,2015/3/06,0.9,0.9,484,457
000821,华安中证高分红指数增强C,2015/1/30,0.9291,0.9291,482,456
000821,华安中证高分红指数增强C,2014/12/19,1.0396,1.0396,478,452
000971,诺安新经济,2015/10/30,1.03,1.03,496,448
000971,诺安新经济,2015/9/25,0.87,0.87,495,456
000971,诺安新经济,2015/8/26,0.851,0.851,493,457
000971,诺安新经济,2015/7/29,1.208,1.208,489,440
000971,诺安新经济,2015/7/01,1.29,1.29,486,436
000971,诺安新经济,2015/6/02,1.905,1.905,477,407
000971,诺安新经济,2015/5/05,1.17,1.17,484,443
000971,诺安新经济,2015/4/03,1.158,1.158,482,444
000971,诺安新经济,2015/3/06,1.012,1.012,482,452
161026,富国中证国企改革指数分级,2015/10/30,1.044,1.265,495,436
161026,富国中证国企改革指数分级,2015/9/25,0.943,1.199,493,440
161026,富国中证国企改革指数分级,2015/8/26,0.623,1.206,491,440
161026,富国中证国企改革指数分级,2015/7/29,0.785,1.368,487,432
161026,富国中证国企改革指数分级,2015/7/01,0.839,1.422,485,430
161026,富国中证国企改革指数分级,2015/6/02,1.046,1.629,480,420
161026,富国中证国企改革指数分级,2015/5/05,1.381,1.381,481,433
161026,富国中证国企改革指数分级,2015/4/03,1.249,1.249,480,440
161026,富国中证国企改革指数分级,2015/3/06,1.067,1.067,481,449
161026,富国中证国企改革指数分级,2015/1/30,1.009,1.009,481,453
161026,富国中证国企改革指数分级,2014/12/31,1.006,1.006,479,454
160626,鹏华信息分级,2015/10/30,1.25,1.733,493,413
160626,鹏华信息分级,2015/9/25,0.986,1.589,491,421
160626,鹏华信息分级,2015/8/26,1,1.597,488,420
160626,鹏华信息分级,2015/7/29,0.781,1.832,483,409
160626,鹏华信息分级,2015/7/01,0.839,1.89,480,407
160626,鹏华信息分级,2015/6/02,1.213,2.264,472,390
160626,鹏华信息分级,2015/5/05,1.321,1.867,474,410
160626,鹏华信息分级,2015/4/03,1.289,1.835,471,412
160626,鹏华信息分级,2015/3/06,1.003,1.549,473,427
160626,鹏华信息分级,2015/1/30,1.372,1.392,473,435
160626,鹏华信息分级,2014/12/31,1.22,1.22,475,444
160626,鹏华信息分级,2014/12/03,1.303,1.303,471,441
160626,鹏华信息分级,2014/11/05,1.231,1.231,471,445
160626,鹏华信息分级,2014/10/08,1.257,1.257,469,445
160626,鹏华信息分级,2014/9/02,1.201,1.201,468,449
160626,鹏华信息分级,2014/8/05,1.088,1.088,469,454
160626,鹏华信息分级,2014/7/08,1.078,1.078,468,456
160626,鹏华信息分级,2014/6/10,1.045,1.045,468,458
160626,鹏华信息分级,2014/5/12,1.002,1.002,468,461
000916,前海开源股息率100强股票,2015/10/30,1.231,1.231,495,438
000916,前海开源股息率100强股票,2015/9/25,1.114,1.114,493,444
000916,前海开源股息率100强股票,2015/8/26,1.055,1.055,492,447
000916,前海开源股息率100强股票,2015/7/29,1.302,1.302,488,435
000916,前海开源股息率100强股票,2015/7/01,1.252,1.252,486,438
000916,前海开源股息率100强股票,2015/6/02,1.316,1.316,484,436
000916,前海开源股息率100强股票,2015/5/05,1.225,1.225,483,441
000916,前海开源股息率100强股票,2015/4/03,1.185,1.185,481,443
000916,前海开源股息率100强股票,2015/3/06,1.019,1.019,482,452
001009,上投摩根安全战略,2015/10/30,1.048,1.048,496,447
001009,上投摩根安全战略,2015/9/25,0.904,0.904,494,455
001009,上投摩根安全战略,2015/8/26,0.841,0.841,493,458
001009,上投摩根安全战略,2015/7/29,1.095,1.095,490,446
001009,上投摩根安全战略,2015/7/01,1.165,1.165,487,443
001009,上投摩根安全战略,2015/6/02,1.649,1.649,480,419
001009,上投摩根安全战略,2015/5/05,1.083,1.083,485,447
159939,广发中证全指信息技术ETF,2015/10/30,1.2765,1.2765,495,436
159939,广发中证全指信息技术ETF,2015/9/25,1.0244,1.0244,494,449
159939,广发中证全指信息技术ETF,2015/8/26,1.0098,1.0098,492,450
159939,广发中证全指信息技术ETF,2015/7/29,1.3854,1.3854,487,431
159939,广发中证全指信息技术ETF,2015/7/01,1.5153,1.5153,484,425
159939,广发中证全指信息技术ETF,2015/6/02,2.201,2.201,473,393
159939,广发中证全指信息技术ETF,2015/5/05,1.516,1.516,479,427
159939,广发中证全指信息技术ETF,2015/4/03,1.4361,1.4361,477,431
159939,广发中证全指信息技术ETF,2015/3/06,1.107,1.107,481,447
159939,广发中证全指信息技术ETF,2015/1/23,0.9995,0.9995,480,453
165515,信诚沪深300分级,2015/10/30,0.756,1.381,495,431
165515,信诚沪深300分级,2015/9/25,0.698,1.323,492,434
165515,信诚沪深300分级,2015/8/26,0.656,1.281,490,436
165515,信诚沪深300分级,2015/7/29,0.848,1.473,486,427
165515,信诚沪深300分级,2015/7/01,0.916,1.541,483,424
165515,信诚沪深300分级,2015/6/02,1.11,1.735,479,415
165515,信诚沪深300分级,2015/5/05,0.998,1.623,477,421
165515,信诚沪深300分级,2015/4/03,1.405,1.494,477,428
165515,信诚沪深300分级,2015/3/06,1.182,1.271,478,440
165515,信诚沪深300分级,2015/1/30,1.17,1.259,476,441
165515,信诚沪深300分级,2014/12/31,1.215,1.304,473,440
165515,信诚沪深300分级,2014/12/03,1.069,1.128,475,449
165515,信诚沪深300分级,2014/11/05,0.916,0.975,477,456
165515,信诚沪深300分级,2014/10/08,0.91,0.969,476,457
165515,信诚沪深300分级,2014/9/02,0.883,0.942,475,460
165515,信诚沪深300分级,2014/8/05,0.879,0.938,473,460
165515,信诚沪深300分级,2014/7/08,0.809,0.868,474,464
165515,信诚沪深300分级,2014/6/10,0.796,0.855,474,466
165515,信诚沪深300分级,2014/5/12,0.802,0.861,472,466
165515,信诚沪深300分级,2014/4/10,0.835,0.894,470,466
165515,信诚沪深300分级,2014/3/12,0.781,0.84,471,469
165515,信诚沪深300分级,2014/2/12,0.847,0.906,467,468
165515,信诚沪深300分级,2014/1/08,0.829,0.888,467,469
165515,信诚沪深300分级,2013/12/10,0.933,0.966,463,468
165515,信诚沪深300分级,2013/11/12,0.895,0.928,463,470
165515,信诚沪深300分级,2013/10/15,0.946,0.979,460,470
165515,信诚沪深300分级,2013/9/06,0.898,0.931,461,473
165515,信诚沪深300分级,2013/8/09,0.871,0.904,461,475
165515,信诚沪深300分级,2013/7/12,0.863,0.896,461,477
165515,信诚沪深300分级,2013/6/17,0.905,0.938,459,477
165515,信诚沪深300分级,2013/5/15,0.938,0.971,456,478
165515,信诚沪深300分级,2013/4/12,0.922,0.955,456,480
165515,信诚沪深300分级,2013/3/13,0.945,0.978,454,481
165515,信诚沪深300分级,2013/2/06,1.037,1.07,449,481
165515,信诚沪深300分级,2013/1/09,0.979,0.979,453,484
165515,信诚沪深300分级,2012/12/07,0.873,0.873,458,487
165515,信诚沪深300分级,2012/11/09,0.875,0.875,457,488
165515,信诚沪深300分级,2012/10/12,0.904,0.904,455,490
165515,信诚沪深300分级,2012/9/10,0.92,0.92,454,491
165515,信诚沪深300分级,2012/8/13,0.931,0.931,454,492
165515,信诚沪深300分级,2012/7/16,0.938,0.938,453,494
165515,信诚沪深300分级,2012/6/18,1.004,1.004,450,495
165515,信诚沪深300分级,2012/5/21,1.009,1.009,449,497
165515,信诚沪深300分级,2012/4/19,1.012,1.012,449,498
165515,信诚沪深300分级,2012/3/20,1.016,1.016,449,500
165515,信诚沪深300分级,2012/2/21,1.011,1.011,449,502
160224,国泰深证TMT50指数分级,2015/10/30,1.2629,0.8385,497,458
160224,国泰深证TMT50指数分级,2015/9/25,1.0182,0.676,496,466
160224,国泰深证TMT50指数分级,2015/8/26,0.6539,0.6539,495,467
160224,国泰深证TMT50指数分级,2015/7/29,0.9427,0.9427,491,453
160224,国泰深证TMT50指数分级,2015/7/01,0.981,0.981,489,452
160224,国泰深证TMT50指数分级,2015/6/02,1.409,1.409,483,431
160224,国泰深证TMT50指数分级,2015/5/05,1.0237,1.0237,486,450
160224,国泰深证TMT50指数分级,2015/3/26,1,1,484,452
001047,光大保德信国企改革股票,2015/10/30,0.934,0.934,496,453
001047,光大保德信国企改革股票,2015/9/25,0.813,0.813,495,459
001047,光大保德信国企改革股票,2015/8/26,0.779,0.779,494,461
001047,光大保德信国企改革股票,2015/7/29,0.994,0.994,491,451
001047,光大保德信国企改革股票,2015/7/01,1.075,1.075,488,447
001047,光大保德信国企改革股票,2015/6/02,1.356,1.356,483,434
001047,光大保德信国企改革股票,2015/5/05,1.075,1.075,485,448
000925,汇添富外延增长主题,2015/10/30,1.289,1.289,495,435
000925,汇添富外延增长主题,2015/9/25,1.006,1.006,494,450
000925,汇添富外延增长主题,2015/8/26,0.937,0.937,493,453
000925,汇添富外延增长主题,2015/7/29,1.377,1.377,487,432
000925,汇添富外延增长主题,2015/7/01,1.588,1.588,483,422
000925,汇添富外延增长主题,2015/6/02,2.403,2.403,471,383
000925,汇添富外延增长主题,2015/5/05,1.623,1.623,477,421
000925,汇添富外延增长主题,2015/4/03,1.477,1.477,477,429
000925,汇添富外延增长主题,2015/3/06,1.153,1.153,480,445
000697,汇添富移动互联股票,2015/10/30,1.844,1.844,493,408
000697,汇添富移动互联股票,2015/9/25,1.383,1.383,492,431
000697,汇添富移动互联股票,2015/8/26,1.331,1.331,490,434
000697,汇添富移动互联股票,2015/7/29,1.941,1.941,482,404
000697,汇添富移动互联股票,2015/7/01,2.3,2.3,476,387
000697,汇添富移动互联股票,2015/6/02,3.694,3.694,455,320
000697,汇添富移动互联股票,2015/5/05,2.58,2.58,464,375
000697,汇添富移动互联股票,2015/4/03,2.253,2.253,465,392
000697,汇添富移动互联股票,2015/3/06,1.658,1.658,472,421
000697,汇添富移动互联股票,2015/1/30,1.351,1.351,474,437
000697,汇添富移动互联股票,2014/12/31,1.161,1.161,476,446
000697,汇添富移动互联股票,2014/12/03,1.282,1.282,472,442
000697,汇添富移动互联股票,2014/11/05,1.082,1.082,474,452
000835,华润元大富时中国A50指数,2015/10/30,1.283,1.283,495,436
000835,华润元大富时中国A50指数,2015/9/25,1.213,1.213,493,439
000835,华润元大富时中国A50指数,2015/8/26,1.103,1.103,491,445
000835,华润元大富时中国A50指数,2015/7/29,1.422,1.422,487,430
000835,华润元大富时中国A50指数,2015/7/01,1.53,1.53,484,425
000835,华润元大富时中国A50指数,2015/6/02,1.762,1.762,478,414
000835,华润元大富时中国A50指数,2015/5/05,1.706,1.706,476,417
000835,华润元大富时中国A50指数,2015/5/05,1.706,1.706,476,417
000835,华润元大富时中国A50指数,2015/4/03,1.515,1.515,476,427
000835,华润元大富时中国A50指数,2015/3/06,1.295,1.295,478,439
000835,华润元大富时中国A50指数,2015/1/30,1.335,1.335,474,438
000835,华润元大富时中国A50指数,2014/12/31,1.443,1.443,470,434
590007,中邮上证380增强,2015/10/30,1.917,1.977,492,401
590007,中邮上证380增强,2015/9/25,1.687,1.747,490,413
590007,中邮上证380增强,2015/8/26,1.629,1.689,487,416
590007,中邮上证380增强,2015/7/29,2.056,2.116,481,395
590007,中邮上证380增强,2015/7/01,2.19,2.25,476,389
590007,中邮上证380增强,2015/6/02,2.767,2.827,465,362
590007,中邮上证380增强,2015/5/05,2.144,2.204,470,393
590007,中邮上证380增强,2015/4/03,2.002,2.062,468,401
590007,中邮上证380增强,2015/3/06,1.626,1.686,471,420
590007,中邮上证380增强,2015/1/30,1.508,1.568,470,427
