fund_code,fund_name,date,current_value,total_value
160314,华夏行业混合,2013/8/22,0.979,4.357
160314,华夏行业混合,2013/8/21,0.973,4.335
160314,华夏行业混合,2013/8/20,0.972,4.331
160314,华夏行业混合,2013/8/19,0.974,4.338
160314,华夏行业混合,2013/8/16,0.957,4.276
160314,华夏行业混合,2013/8/15,0.973,4.335
160314,华夏行业混合,2013/8/14,0.983,4.371
160314,华夏行业混合,2013/8/13,0.985,4.379
160314,华夏行业混合,2013/8/12,0.982,4.368
160314,华夏行业混合,2013/8/09,0.976,4.346
160314,华夏行业混合,2013/8/08,0.976,4.346
160314,华夏行业混合,2013/8/07,0.975,4.342
160314,华夏行业混合,2013/8/06,0.985,4.379
160314,华夏行业混合,2013/8/05,0.977,4.349
160314,华夏行业混合,2013/8/02,0.965,4.306
160314,华夏行业混合,2013/8/01,0.963,4.298
160314,华夏行业混合,2013/7/31,0.937,4.204
160314,华夏行业混合,2013/7/30,0.935,4.196
160314,华夏行业混合,2013/7/29,0.939,4.211
160314,华夏行业混合,2013/7/26,0.953,4.262
160314,华夏行业混合,2013/7/25,0.955,4.269
160314,华夏行业混合,2013/7/24,0.972,4.331
160314,华夏行业混合,2013/7/23,0.966,4.309
160314,华夏行业混合,2013/7/22,0.945,4.233
160314,华夏行业混合,2013/7/19,0.93,4.178
160314,华夏行业混合,2013/7/18,0.944,4.229
160314,华夏行业混合,2013/7/17,0.946,4.236
160314,华夏行业混合,2013/7/16,0.959,4.284
160314,华夏行业混合,2013/7/15,0.954,4.266
160314,华夏行业混合,2013/7/12,0.933,4.189
160314,华夏行业混合,2013/7/11,0.934,4.193
160314,华夏行业混合,2013/7/10,0.912,4.112
160314,华夏行业混合,2013/7/09,0.894,4.047
160314,华夏行业混合,2013/7/08,0.892,4.039
160314,华夏行业混合,2013/7/05,0.914,4.12
160314,华夏行业混合,2013/7/04,0.923,4.153
160314,华夏行业混合,2013/7/03,0.924,4.156
160314,华夏行业混合,2013/7/02,0.921,4.145
160314,华夏行业混合,2013/7/01,0.908,4.098
160314,华夏行业混合,2013/6/30,0.89,4.032
160314,华夏行业混合,2013/6/28,0.891,4.036
160314,华夏行业混合,2013/6/27,0.889,4.029
160314,华夏行业混合,2013/6/26,0.897,4.058
160314,华夏行业混合,2013/6/25,0.878,3.988
160314,华夏行业混合,2013/6/24,0.872,3.967
160314,华夏行业混合,2013/6/21,0.909,4.101
160314,华夏行业混合,2013/6/20,0.911,4.109
160314,华夏行业混合,2013/6/19,0.935,4.196
160314,华夏行业混合,2013/6/18,0.94,4.215
160314,华夏行业混合,2013/6/17,0.939,4.211
160314,华夏行业混合,2013/6/14,0.937,4.204
160314,华夏行业混合,2013/6/13,0.92,4.142
160314,华夏行业混合,2013/6/07,0.934,4.193
160314,华夏行业混合,2013/6/06,0.945,4.233
160314,华夏行业混合,2013/6/05,0.956,4.273
160314,华夏行业混合,2013/6/04,0.952,4.258
160314,华夏行业混合,2013/6/03,0.967,4.313
160314,华夏行业混合,2013/5/31,0.975,4.342
160314,华夏行业混合,2013/5/30,0.98,4.36
160314,华夏行业混合,2013/5/29,0.977,4.349
160314,华夏行业混合,2013/5/28,0.974,4.338
160314,华夏行业混合,2013/5/27,0.974,4.338
160314,华夏行业混合,2013/5/24,0.966,4.309
160314,华夏行业混合,2013/5/23,0.957,4.276
160314,华夏行业混合,2013/5/22,0.959,4.284
160314,华夏行业混合,2013/5/21,0.969,4.32
160314,华夏行业混合,2013/5/20,0.96,4.287
160314,华夏行业混合,2013/5/17,0.951,4.255
160314,华夏行业混合,2013/5/16,0.939,4.211
160314,华夏行业混合,2013/5/15,0.932,4.185
160314,华夏行业混合,2013/5/14,0.918,4.134
160314,华夏行业混合,2013/5/13,0.927,4.167
160314,华夏行业混合,2013/5/10,0.923,4.153
160314,华夏行业混合,2013/5/09,0.922,4.149
160314,华夏行业混合,2013/5/08,0.922,4.149
160314,华夏行业混合,2013/5/07,0.913,4.116
160314,华夏行业混合,2013/5/06,0.914,4.12
160314,华夏行业混合,2013/5/03,0.902,4.076
160314,华夏行业混合,2013/5/02,0.887,4.021
160314,华夏行业混合,2013/4/26,0.88,3.996
160314,华夏行业混合,2013/4/25,0.892,4.039
160314,华夏行业混合,2013/4/24,0.902,4.076
160314,华夏行业混合,2013/4/23,0.884,4.01
160314,华夏行业混合,2013/4/22,0.905,4.087
160314,华夏行业混合,2013/4/19,0.9,4.069
160314,华夏行业混合,2013/4/18,0.883,4.007
160314,华夏行业混合,2013/4/17,0.88,3.996
160314,华夏行业混合,2013/4/16,0.87,3.959
160314,华夏行业混合,2013/4/15,0.864,3.937
160314,华夏行业混合,2013/4/12,0.872,3.967
160314,华夏行业混合,2013/4/11,0.874,3.974
160314,华夏行业混合,2013/4/10,0.875,3.978
160314,华夏行业混合,2013/4/09,0.88,3.996
160314,华夏行业混合,2013/4/08,0.877,3.985
160314,华夏行业混合,2013/4/03,0.871,3.963
160314,华夏行业混合,2013/4/02,0.877,3.985
160314,华夏行业混合,2013/4/01,0.894,4.047
160314,华夏行业混合,2013/3/29,0.889,4.029
160314,华夏行业混合,2013/3/28,0.891,4.036
160314,华夏行业混合,2013/3/27,0.908,4.098
160314,华夏行业混合,2013/3/26,0.906,4.091
160314,华夏行业混合,2013/3/25,0.908,4.098
160314,华夏行业混合,2013/3/22,0.91,4.105
160314,华夏行业混合,2013/3/21,0.909,4.101
160314,华夏行业混合,2013/3/20,0.901,4.072
160314,华夏行业混合,2013/3/19,0.879,3.992
160314,华夏行业混合,2013/3/18,0.88,3.996
160314,华夏行业混合,2013/3/15,0.886,4.018
160314,华夏行业混合,2013/3/14,0.882,4.003
160314,华夏行业混合,2013/3/13,0.875,3.978
160314,华夏行业混合,2013/3/12,0.88,3.996
160314,华夏行业混合,2013/3/11,0.898,4.061
160314,华夏行业混合,2013/3/08,0.898,4.061
160314,华夏行业混合,2013/3/07,0.906,4.091
160314,华夏行业混合,2013/3/06,0.919,4.138
160314,华夏行业混合,2013/3/05,0.906,4.091
160314,华夏行业混合,2013/3/04,0.883,4.007
160314,华夏行业混合,2013/3/01,0.906,4.091
160314,华夏行业混合,2013/2/28,0.898,4.061
160314,华夏行业混合,2013/2/27,0.883,4.007
160314,华夏行业混合,2013/2/26,0.883,4.007
160314,华夏行业混合,2013/2/25,0.891,4.036
160314,华夏行业混合,2013/2/22,0.881,3.999
160314,华夏行业混合,2013/2/21,0.885,4.014
160314,华夏行业混合,2013/2/20,0.902,4.076
160314,华夏行业混合,2013/2/19,0.885,4.014
160314,华夏行业混合,2013/2/18,0.899,4.065
160314,华夏行业混合,2013/2/08,0.901,4.072
160314,华夏行业混合,2013/2/07,0.889,4.029
160314,华夏行业混合,2013/2/06,0.886,4.018
160314,华夏行业混合,2013/2/05,0.881,3.999
160314,华夏行业混合,2013/2/04,0.873,3.97
160314,华夏行业混合,2013/2/01,0.88,3.996
160314,华夏行业混合,2013/1/31,0.871,3.963
160314,华夏行业混合,2013/1/30,0.876,3.981
160314,华夏行业混合,2013/1/29,0.875,3.978
160314,华夏行业混合,2013/1/28,0.87,3.959
160314,华夏行业混合,2013/1/25,0.85,3.886
160314,华夏行业混合,2013/1/24,0.846,3.872
160314,华夏行业混合,2013/1/23,0.859,3.919
160314,华夏行业混合,2013/1/22,0.857,3.912
160314,华夏行业混合,2013/1/21,0.868,3.952
160314,华夏行业混合,2013/1/18,0.865,3.941
160314,华夏行业混合,2013/1/17,0.853,3.897
160314,华夏行业混合,2013/1/16,0.858,3.916
160314,华夏行业混合,2013/1/15,0.861,3.926
160314,华夏行业混合,2013/1/14,0.851,3.89
160314,华夏行业混合,2013/1/11,0.824,3.792
160314,华夏行业混合,2013/1/10,0.834,3.828
160314,华夏行业混合,2013/1/09,0.834,3.828
160314,华夏行业混合,2013/1/08,0.83,3.813
160314,华夏行业混合,2013/1/07,0.824,3.792
160314,华夏行业混合,2013/1/04,0.817,3.766
160314,华夏行业混合,2012/12/31,0.824,3.792
160314,华夏行业混合,2012/12/28,0.818,3.77
160314,华夏行业混合,2012/12/27,0.808,3.733
160314,华夏行业混合,2012/12/26,0.813,3.751
160314,华夏行业混合,2012/12/25,0.806,3.726
160314,华夏行业混合,2012/12/24,0.793,3.679
160314,华夏行业混合,2012/12/21,0.786,3.653
160314,华夏行业混合,2012/12/20,0.782,3.638
160314,华夏行业混合,2012/12/19,0.777,3.62
160314,华夏行业混合,2012/12/18,0.774,3.609
160314,华夏行业混合,2012/12/17,0.776,3.617
160314,华夏行业混合,2012/12/14,0.778,3.624
160314,华夏行业混合,2012/12/13,0.757,3.547
160314,华夏行业混合,2012/12/12,0.762,3.565
160314,华夏行业混合,2012/12/11,0.761,3.562
160314,华夏行业混合,2012/12/10,0.763,3.569
160314,华夏行业混合,2012/12/07,0.757,3.547
160314,华夏行业混合,2012/12/06,0.748,3.514
160314,华夏行业混合,2012/12/05,0.749,3.518
160314,华夏行业混合,2012/12/04,0.733,3.46
160314,华夏行业混合,2012/12/03,0.729,3.445
160314,华夏行业混合,2012/11/30,0.739,3.482
160314,华夏行业混合,2012/11/29,0.734,3.463
160314,华夏行业混合,2012/11/28,0.735,3.467
160314,华夏行业混合,2012/11/27,0.743,3.496
160314,华夏行业混合,2012/11/26,0.753,3.533
160314,华夏行业混合,2012/11/23,0.76,3.558
160314,华夏行业混合,2012/11/22,0.759,3.555
160314,华夏行业混合,2012/11/21,0.765,3.576
160314,华夏行业混合,2012/11/20,0.761,3.562
160314,华夏行业混合,2012/11/19,0.761,3.562
160314,华夏行业混合,2012/11/16,0.764,3.573
160314,华夏行业混合,2012/11/15,0.767,3.584
160314,华夏行业混合,2012/11/14,0.773,3.606
160314,华夏行业混合,2012/11/13,0.771,3.598
160314,华夏行业混合,2012/11/12,0.779,3.627
160314,华夏行业混合,2012/11/09,0.78,3.631
160314,华夏行业混合,2012/11/08,0.784,3.646
160314,华夏行业混合,2012/11/07,0.794,3.682
160314,华夏行业混合,2012/11/06,0.795,3.686
160314,华夏行业混合,2012/11/05,0.798,3.697
160314,华夏行业混合,2012/11/02,0.803,3.715
160314,华夏行业混合,2012/11/01,0.803,3.715
160314,华夏行业混合,2012/10/31,0.795,3.686
160314,华夏行业混合,2012/10/30,0.791,3.671
160314,华夏行业混合,2012/10/29,0.79,3.668
160314,华夏行业混合,2012/10/26,0.788,3.66
160314,华夏行业混合,2012/10/25,0.794,3.682
160314,华夏行业混合,2012/10/24,0.801,3.708
160314,华夏行业混合,2012/10/23,0.803,3.715
160314,华夏行业混合,2012/10/22,0.812,3.748
160314,华夏行业混合,2012/10/19,0.81,3.74
160314,华夏行业混合,2012/10/18,0.812,3.748
160314,华夏行业混合,2012/10/17,0.804,3.719
160314,华夏行业混合,2012/10/16,0.804,3.719
160314,华夏行业混合,2012/10/15,0.802,3.711
160314,华夏行业混合,2012/10/12,0.805,3.722
160314,华夏行业混合,2012/10/11,0.808,3.733
160314,华夏行业混合,2012/10/10,0.815,3.759
160314,华夏行业混合,2012/10/09,0.809,3.737
160314,华夏行业混合,2012/10/08,0.797,3.693
160314,华夏行业混合,2012/9/30,0.799,0.799
160314,华夏行业混合,2012/9/28,0.799,3.7
160314,华夏行业混合,2012/9/27,0.79,3.668
160314,华夏行业混合,2012/9/26,0.78,3.631
160314,华夏行业混合,2012/9/25,0.79,3.668
160314,华夏行业混合,2012/9/24,0.794,3.682
160314,华夏行业混合,2012/9/21,0.789,3.664
160314,华夏行业混合,2012/9/20,0.794,3.682
160314,华夏行业混合,2012/9/19,0.805,3.722
160314,华夏行业混合,2012/9/18,0.801,3.708
160314,华夏行业混合,2012/9/17,0.802,3.711
160314,华夏行业混合,2012/9/14,0.813,3.751
160314,华夏行业混合,2012/9/13,0.814,3.755
160314,华夏行业混合,2012/9/12,0.821,3.781
160314,华夏行业混合,2012/9/11,0.818,3.77
160314,华夏行业混合,2012/9/10,0.821,3.781
160314,华夏行业混合,2012/9/07,0.819,3.773
160314,华夏行业混合,2012/9/06,0.804,3.719
160314,华夏行业混合,2012/9/05,0.8,3.704
160314,华夏行业混合,2012/9/04,0.797,3.693
160314,华夏行业混合,2012/9/03,0.799,3.7
160314,华夏行业混合,2012/8/31,0.789,3.664
160314,华夏行业混合,2012/8/30,0.786,3.653
160314,华夏行业混合,2012/8/29,0.796,3.689
160314,华夏行业混合,2012/8/28,0.798,3.697
160314,华夏行业混合,2012/8/27,0.797,3.693
160314,华夏行业混合,2012/8/24,0.806,3.726
160314,华夏行业混合,2012/8/23,0.815,3.759
160314,华夏行业混合,2012/8/22,0.814,3.755
160314,华夏行业混合,2012/8/21,0.818,3.77
160314,华夏行业混合,2012/8/20,0.808,3.733
160314,华夏行业混合,2012/8/17,0.806,3.726
160314,华夏行业混合,2012/8/16,0.811,3.744
160314,华夏行业混合,2012/8/15,0.817,3.766
160314,华夏行业混合,2012/8/14,0.82,3.777
160314,华夏行业混合,2012/8/13,0.82,3.777
160314,华夏行业混合,2012/8/10,0.829,3.81
160314,华夏行业混合,2012/8/09,0.829,3.81
160314,华夏行业混合,2012/8/08,0.818,3.77
160314,华夏行业混合,2012/8/07,0.821,3.781
160314,华夏行业混合,2012/8/06,0.819,3.773
160314,华夏行业混合,2012/8/03,0.807,3.73
160314,华夏行业混合,2012/8/02,0.797,3.693
160314,华夏行业混合,2012/8/01,0.799,3.7
160314,华夏行业混合,2012/7/31,0.79,3.668
160314,华夏行业混合,2012/7/30,0.794,3.682
160314,华夏行业混合,2012/7/27,0.8,3.704
160314,华夏行业混合,2012/7/26,0.806,3.726
160314,华夏行业混合,2012/7/25,0.811,3.744
160314,华夏行业混合,2012/7/24,0.813,3.751
160314,华夏行业混合,2012/7/23,0.809,3.737
160314,华夏行业混合,2012/7/20,0.813,3.751
160314,华夏行业混合,2012/7/19,0.817,3.766
160314,华夏行业混合,2012/7/18,0.813,3.751
160314,华夏行业混合,2012/7/17,0.814,3.755
160314,华夏行业混合,2012/7/16,0.813,3.751
160314,华夏行业混合,2012/7/13,0.833,3.824
160314,华夏行业混合,2012/7/12,0.834,3.828
160314,华夏行业混合,2012/7/11,0.825,3.795
160314,华夏行业混合,2012/7/10,0.82,3.777
160314,华夏行业混合,2012/7/09,0.828,3.806
160314,华夏行业混合,2012/7/06,0.835,3.832
160314,华夏行业混合,2012/7/05,0.821,3.781
160314,华夏行业混合,2012/7/04,0.828,3.806
160314,华夏行业混合,2012/7/03,0.832,3.821
160314,华夏行业混合,2012/7/02,0.83,3.813
160314,华夏行业混合,2012/6/30,0.822,3.784
160314,华夏行业混合,2012/6/29,0.822,3.784
160314,华夏行业混合,2012/6/28,0.813,3.751
160314,华夏行业混合,2012/6/27,0.816,3.762
160314,华夏行业混合,2012/6/26,0.811,3.744
160314,华夏行业混合,2012/6/25,0.812,3.748
160314,华夏行业混合,2012/6/21,0.825,3.795
160314,华夏行业混合,2012/6/20,0.831,3.817
160314,华夏行业混合,2012/6/19,0.834,3.828
160314,华夏行业混合,2012/6/18,0.838,3.843
160314,华夏行业混合,2012/6/15,0.833,3.824
160314,华夏行业混合,2012/6/14,0.837,3.839
160314,华夏行业混合,2012/6/13,0.839,3.846
160314,华夏行业混合,2012/6/12,0.826,3.799
160314,华夏行业混合,2012/6/11,0.827,3.802
160314,华夏行业混合,2012/6/08,0.816,3.762
160314,华夏行业混合,2012/6/07,0.817,3.766
160314,华夏行业混合,2012/6/06,0.818,3.77
160314,华夏行业混合,2012/6/05,0.819,3.773
160314,华夏行业混合,2012/6/04,0.819,3.773
160314,华夏行业混合,2012/6/01,0.834,3.828
160314,华夏行业混合,2012/5/31,0.835,3.832
160314,华夏行业混合,2012/5/30,0.833,3.824
160314,华夏行业混合,2012/5/29,0.834,3.828
160314,华夏行业混合,2012/5/28,0.826,3.799
160314,华夏行业混合,2012/5/25,0.817,3.766
160314,华夏行业混合,2012/5/24,0.824,3.792
160314,华夏行业混合,2012/5/23,0.83,3.813
160314,华夏行业混合,2012/5/22,0.83,3.813
160314,华夏行业混合,2012/5/21,0.82,3.777
160314,华夏行业混合,2012/5/18,0.816,3.762
160314,华夏行业混合,2012/5/17,0.825,3.795
160314,华夏行业混合,2012/5/16,0.817,3.766
160314,华夏行业混合,2012/5/15,0.826,3.799
160314,华夏行业混合,2012/5/14,0.825,3.795
160314,华夏行业混合,2012/5/11,0.83,3.813
160314,华夏行业混合,2012/5/10,0.834,3.828
160314,华夏行业混合,2012/5/09,0.834,3.828
160314,华夏行业混合,2012/5/08,0.844,3.864
160314,华夏行业混合,2012/5/07,0.848,3.879
160314,华夏行业混合,2012/5/04,0.843,3.861
160314,华夏行业混合,2012/5/03,0.835,3.832
160314,华夏行业混合,2012/5/02,0.832,3.821
160314,华夏行业混合,2012/4/27,0.822,3.784
160314,华夏行业混合,2012/4/26,0.822,3.784
160314,华夏行业混合,2012/4/25,0.82,3.777
160314,华夏行业混合,2012/4/24,0.816,3.762
160314,华夏行业混合,2012/4/23,0.817,3.766
160314,华夏行业混合,2012/4/20,0.825,3.795
160314,华夏行业混合,2012/4/19,0.819,3.773
160314,华夏行业混合,2012/4/18,0.822,3.784
160314,华夏行业混合,2012/4/17,0.808,3.733
160314,华夏行业混合,2012/4/16,0.816,3.762
160314,华夏行业混合,2012/4/13,0.818,3.77
160314,华夏行业混合,2012/4/12,0.816,3.762
160314,华夏行业混合,2012/4/11,0.806,3.726
160314,华夏行业混合,2012/4/10,0.807,3.73
160314,华夏行业混合,2012/4/09,0.803,3.715
160314,华夏行业混合,2012/4/06,0.808,3.733
160314,华夏行业混合,2012/4/05,0.806,3.726
160314,华夏行业混合,2012/3/31,0.792,0.792
160314,华夏行业混合,2012/3/30,0.792,3.675
160314,华夏行业混合,2012/3/29,0.791,3.671
160314,华夏行业混合,2012/3/28,0.797,3.693
160314,华夏行业混合,2012/3/27,0.813,3.751
160314,华夏行业混合,2012/3/26,0.816,3.762
160314,华夏行业混合,2012/3/23,0.814,3.755
160314,华夏行业混合,2012/3/22,0.821,3.781
160314,华夏行业混合,2012/3/21,0.821,3.781
160314,华夏行业混合,2012/3/20,0.824,3.792
160314,华夏行业混合,2012/3/19,0.837,3.839
160314,华夏行业混合,2012/3/16,0.835,3.832
160314,华夏行业混合,2012/3/15,0.823,3.788
160314,华夏行业混合,2012/3/14,0.827,3.802
160314,华夏行业混合,2012/3/13,0.849,3.883
160314,华夏行业混合,2012/3/12,0.843,3.861
160314,华夏行业混合,2012/3/09,0.844,3.864
160314,华夏行业混合,2012/3/08,0.836,3.835
160314,华夏行业混合,2012/3/07,0.829,3.81
160314,华夏行业混合,2012/3/06,0.832,3.821
160314,华夏行业混合,2012/3/05,0.84,3.85
160314,华夏行业混合,2012/3/02,0.843,3.861
160314,华夏行业混合,2012/3/01,0.831,3.817
160314,华夏行业混合,2012/2/29,0.829,3.81
160314,华夏行业混合,2012/2/28,0.837,3.839
160314,华夏行业混合,2012/2/27,0.838,3.843
160314,华夏行业混合,2012/2/24,0.835,3.832
160314,华夏行业混合,2012/2/23,0.826,3.799
160314,华夏行业混合,2012/2/22,0.824,3.792
160314,华夏行业混合,2012/2/21,0.812,3.748
160314,华夏行业混合,2012/2/20,0.804,3.719
160314,华夏行业混合,2012/2/17,0.801,3.708
160314,华夏行业混合,2012/2/16,0.802,3.711
160314,华夏行业混合,2012/2/15,0.806,3.726
160314,华夏行业混合,2012/2/14,0.799,3.7
160314,华夏行业混合,2012/2/13,0.802,3.711
160314,华夏行业混合,2012/2/10,0.803,3.715
160314,华夏行业混合,2012/2/09,0.8,3.704
160314,华夏行业混合,2012/2/08,0.799,3.7
160314,华夏行业混合,2012/2/07,0.782,3.638
160314,华夏行业混合,2012/2/06,0.792,3.675
160314,华夏行业混合,2012/2/03,0.791,3.671
160314,华夏行业混合,2012/2/02,0.785,3.649
160314,华夏行业混合,2012/2/01,0.769,3.591
160314,华夏行业混合,2012/1/31,0.776,3.617
160314,华夏行业混合,2012/1/30,0.776,3.617
160314,华夏行业混合,2012/1/20,0.786,3.653
160314,华夏行业混合,2012/1/19,0.774,3.609
160314,华夏行业混合,2012/1/18,0.761,3.562
160314,华夏行业混合,2012/1/17,0.776,3.617
160314,华夏行业混合,2012/1/16,0.746,3.507
160314,华夏行业混合,2012/1/13,0.765,3.576
160314,华夏行业混合,2012/1/12,0.783,3.642
160314,华夏行业混合,2012/1/11,0.786,3.653
160314,华夏行业混合,2012/1/10,0.789,3.664
160314,华夏行业混合,2012/1/09,0.768,3.587
160314,华夏行业混合,2012/1/06,0.747,3.511
160314,华夏行业混合,2012/1/05,0.747,3.511
160314,华夏行业混合,2012/1/04,0.768,3.587
160314,华夏行业混合,2011/12/31,0.783,3.642
160314,华夏行业混合,2011/12/30,0.783,3.642
160314,华夏行业混合,2011/12/29,0.771,3.598
160314,华夏行业混合,2011/12/28,0.768,3.587
160314,华夏行业混合,2011/12/27,0.772,3.602
160314,华夏行业混合,2011/12/26,0.787,3.657
160314,华夏行业混合,2011/12/23,0.793,3.679
160314,华夏行业混合,2011/12/22,0.789,3.664
160314,华夏行业混合,2011/12/21,0.79,3.668
160314,华夏行业混合,2011/12/20,0.802,3.711
160314,华夏行业混合,2011/12/19,0.805,3.722
160314,华夏行业混合,2011/12/16,0.8,3.704
160314,华夏行业混合,2011/12/15,0.786,3.653
160314,华夏行业混合,2011/12/14,0.802,3.711
160314,华夏行业混合,2011/12/13,0.81,3.74
160314,华夏行业混合,2011/12/12,0.827,3.802
160314,华夏行业混合,2011/12/09,0.833,3.824
160314,华夏行业混合,2011/12/08,0.842,3.857
160314,华夏行业混合,2011/12/07,0.84,3.85
160314,华夏行业混合,2011/12/06,0.837,3.839
160314,华夏行业混合,2011/12/05,0.838,3.843
160314,华夏行业混合,2011/12/02,0.856,3.908
160314,华夏行业混合,2011/12/01,0.869,3.956
160314,华夏行业混合,2011/11/30,0.854,3.901
160314,华夏行业混合,2011/11/29,0.878,3.988
160314,华夏行业混合,2011/11/28,0.866,3.945
160314,华夏行业混合,2011/11/25,0.863,3.934
160314,华夏行业混合,2011/11/24,0.868,3.952
160314,华夏行业混合,2011/11/23,0.866,3.945
160314,华夏行业混合,2011/11/22,0.868,3.952
160314,华夏行业混合,2011/11/21,0.866,3.945
160314,华夏行业混合,2011/11/18,0.865,3.941
160314,华夏行业混合,2011/11/17,0.884,4.01
160314,华夏行业混合,2011/11/16,0.883,4.007
160314,华夏行业混合,2011/11/15,0.904,4.083
160314,华夏行业混合,2011/11/14,0.902,4.076
160314,华夏行业混合,2011/11/11,0.885,4.014
160314,华夏行业混合,2011/11/10,0.886,4.018
160314,华夏行业混合,2011/11/09,0.891,4.036
160314,华夏行业混合,2011/11/08,0.879,3.992
160314,华夏行业混合,2011/11/07,0.884,4.01
160314,华夏行业混合,2011/11/04,0.89,4.032
160314,华夏行业混合,2011/11/03,0.887,4.021
160314,华夏行业混合,2011/11/02,0.886,4.018
160314,华夏行业混合,2011/11/01,0.871,3.963
160314,华夏行业混合,2011/10/31,0.87,3.959
160314,华夏行业混合,2011/10/28,0.866,3.945
160314,华夏行业混合,2011/10/27,0.847,3.875
160314,华夏行业混合,2011/10/26,0.845,3.868
160314,华夏行业混合,2011/10/25,0.838,3.843
160314,华夏行业混合,2011/10/24,0.821,3.781
160314,华夏行业混合,2011/10/21,0.807,3.73
160314,华夏行业混合,2011/10/20,0.816,3.762
160314,华夏行业混合,2011/10/19,0.838,3.843
160314,华夏行业混合,2011/10/18,0.842,3.857
160314,华夏行业混合,2011/10/17,0.859,3.919
160314,华夏行业混合,2011/10/14,0.852,3.894
160314,华夏行业混合,2011/10/13,0.856,3.908
160314,华夏行业混合,2011/10/12,0.848,3.879
160314,华夏行业混合,2011/10/11,0.824,3.792
160314,华夏行业混合,2011/10/10,0.827,3.802
160314,华夏行业混合,2011/9/30,0.835,3.832
160314,华夏行业混合,2011/9/29,0.839,3.846
160314,华夏行业混合,2011/9/28,0.859,3.919
160314,华夏行业混合,2011/9/27,0.868,3.952
160314,华夏行业混合,2011/9/26,0.865,3.941
160314,华夏行业混合,2011/9/23,0.878,3.988
160314,华夏行业混合,2011/9/22,0.886,4.018
160314,华夏行业混合,2011/9/21,0.906,4.091
160314,华夏行业混合,2011/9/20,0.886,4.018
160314,华夏行业混合,2011/9/19,0.882,4.003
160314,华夏行业混合,2011/9/16,0.896,4.054
160314,华夏行业混合,2011/9/15,0.893,4.043
160314,华夏行业混合,2011/9/14,0.891,4.036
160314,华夏行业混合,2011/9/13,0.886,4.018
160314,华夏行业混合,2011/9/09,0.897,4.058
160314,华夏行业混合,2011/9/08,0.901,4.072
160314,华夏行业混合,2011/9/07,0.906,4.091
160314,华夏行业混合,2011/9/06,0.89,4.032
160314,华夏行业混合,2011/9/05,0.897,4.058
160314,华夏行业混合,2011/9/02,0.914,4.12
160314,华夏行业混合,2011/9/01,0.924,4.156
160314,华夏行业混合,2011/8/31,0.929,4.174
160314,华夏行业混合,2011/8/30,0.93,4.178
160314,华夏行业混合,2011/8/29,0.935,4.196
160314,华夏行业混合,2011/8/26,0.941,4.218
160314,华夏行业混合,2011/8/25,0.94,4.215
160314,华夏行业混合,2011/8/24,0.921,4.145
160314,华夏行业混合,2011/8/23,0.919,4.138
160314,华夏行业混合,2011/8/22,0.909,4.101
160314,华夏行业混合,2011/8/19,0.921,4.145
160314,华夏行业混合,2011/8/18,0.925,4.16
160314,华夏行业混合,2011/8/17,0.938,4.207
160314,华夏行业混合,2011/8/16,0.94,4.215
160314,华夏行业混合,2011/8/15,0.949,4.247
160314,华夏行业混合,2011/8/12,0.939,4.211
160314,华夏行业混合,2011/8/11,0.935,4.196
160314,华夏行业混合,2011/8/10,0.916,4.127
160314,华夏行业混合,2011/8/09,0.904,4.083
160314,华夏行业混合,2011/8/08,0.9,4.069
160314,华夏行业混合,2011/8/05,0.929,4.174
160314,华夏行业混合,2011/8/04,0.94,4.215
160314,华夏行业混合,2011/8/03,0.938,4.207
160314,华夏行业混合,2011/8/02,0.934,4.193
160314,华夏行业混合,2011/8/01,0.938,4.207
160314,华夏行业混合,2011/7/29,0.934,4.193
160314,华夏行业混合,2011/7/28,0.944,4.229
160314,华夏行业混合,2011/7/27,0.948,4.244
160314,华夏行业混合,2011/7/26,0.936,4.2
160314,华夏行业混合,2011/7/25,0.93,4.178
160314,华夏行业混合,2011/7/22,0.959,4.284
160314,华夏行业混合,2011/7/21,0.958,4.28
160314,华夏行业混合,2011/7/20,0.97,4.324
160314,华夏行业混合,2011/7/19,0.969,4.32
160314,华夏行业混合,2011/7/18,0.982,4.368
160314,华夏行业混合,2011/7/15,0.98,4.36
160314,华夏行业混合,2011/7/14,0.973,4.335
160314,华夏行业混合,2011/7/13,0.97,4.324
160314,华夏行业混合,2011/7/12,0.955,4.269
160314,华夏行业混合,2011/7/11,0.963,4.298
160314,华夏行业混合,2011/7/08,0.956,4.273
160314,华夏行业混合,2011/7/07,0.953,4.262
160314,华夏行业混合,2011/7/06,0.952,4.258
160314,华夏行业混合,2011/7/05,0.949,4.247
160314,华夏行业混合,2011/7/04,0.944,4.229
160314,华夏行业混合,2011/7/01,0.925,4.16
160314,华夏行业混合,2011/6/30,0.922,4.149
160314,华夏行业混合,2011/6/29,0.91,4.105
160314,华夏行业混合,2011/6/28,0.919,4.138
160314,华夏行业混合,2011/6/27,0.919,4.138
160314,华夏行业混合,2011/6/24,0.909,4.101
160314,华夏行业混合,2011/6/23,0.892,4.039
160314,华夏行业混合,2011/6/22,0.88,3.996
160314,华夏行业混合,2011/6/21,0.879,3.992
160314,华夏行业混合,2011/6/20,0.867,3.948
160314,华夏行业混合,2011/6/17,0.872,3.967
160314,华夏行业混合,2011/6/16,0.877,3.985
160314,华夏行业混合,2011/6/15,0.892,4.039
