股票型,164403,前海开源农业分级,0.9980,0.9980
股票型,001460,广发中证全指能源ETF联接,0.8982,0.8982
股票型,001550,天弘中证医药100A,0.8805,0.8805
股票型,001551,天弘中证医药100C,0.8794,0.8794
股票型,001595,天弘中证银行指数C,0.9780,0.9780
股票型,001599,天弘中证高端装备制造A,1.1287,1.1287
股票型,001397,建信精工制造指数增强,1.0390,1.0390
股票型,165525,信诚中证基建工程指数分级,0.9990,0.9990
股票型,001594,天弘中证银行指数A,0.9791,0.9791
股票型,161031,富国中证工业4.0指数分级,1.2820,0.7430
股票型,001193,中金消费升级,0.9630,0.9630
股票型,001195,工银农业产业股票,0.70,0.70
股票型,161724,招商中证煤炭等权指数分级,1.0570,0.7030
股票型,510560,国寿安保中证500ETF,1.58,0.7316
股票型,510580,易方达中证500ETF,7.8095,1.2034
股票型,161630,融通农业分级,1.0560,1.0560
股票型,001243,博时中证淘金大数据100I,0.8054,0.8054
股票型,162413,华宝兴业中证1000指数分级,1.0062,0.5851
股票型,001237,博时上证50ETF联接,0.8335,0.8335
股票型,159908,博时深证200ETF,1.2277,1.2277
股票型,000594,大摩进取优选股票,1.9190,1.9190
股票型,164905,交银国证新能源指数分级,1.4260,0.9650
股票型,001167,金鹰科技创新股票,0.8490,0.8490
股票型,001705,泓德战略转型股票,,
股票型,001938,中欧时代先锋股票,,
股票型,001599,天弘中证高端装备制造A,1.1287,1.1287
股票型,001397,建信精工制造指数增强,1.0390,1.0390
股票型,165525,信诚中证基建工程指数分级,0.9990,0.9990
股票型,001594,天弘中证银行指数A,0.9791,0.9791
股票型,161031,富国中证工业4.0指数分级,1.2820,0.7430
股票型,001193,中金消费升级,0.9630,0.9630
股票型,001195,工银农业产业股票,0.70,0.70
股票型,161724,招商中证煤炭等权指数分级,1.0570,0.7030
股票型,510560,国寿安保中证500ETF,1.58,0.7316
股票型,510580,易方达中证500ETF,7.8095,1.2034
股票型,161630,融通农业分级,1.0560,1.0560
股票型,001243,博时中证淘金大数据100I,0.8054,0.8054
股票型,162413,华宝兴业中证1000指数分级,1.0062,0.5851
股票型,001237,博时上证50ETF联接,0.8335,0.8335
股票型,159908,博时深证200ETF,1.2277,1.2277
股票型,000594,大摩进取优选股票,1.9190,1.9190
股票型,164905,交银国证新能源指数分级,1.4260,0.9650
股票型,001167,金鹰科技创新股票,0.8490,0.8490
股票型,001705,泓德战略转型股票,,
股票型,001938,中欧时代先锋股票,,
