date,code,company,quote
2015-10-19,'600689,上海三毛,9.94
2015-10-16,'600689,上海三毛,9.94
2015-10-15,'600689,上海三毛,9.94
2015-10-14,'600689,上海三毛,9.94
2015-10-13,'600689,上海三毛,9.94
2015-10-12,'600689,上海三毛,9.94
2015-10-09,'600689,上海三毛,9.97
2015-10-08,'600689,上海三毛,9.69
2015-09-30,'600689,上海三毛,9.86
2015-09-29,'600689,上海三毛,9.62
2015-09-28,'600689,上海三毛,9.46
2015-09-25,'600689,上海三毛,10.46
2015-09-24,'600689,上海三毛,10.43
2015-09-23,'600689,上海三毛,11.04
2015-09-22,'600689,上海三毛,11.09
2015-09-21,'600689,上海三毛,12.32
2015-09-18,'600689,上海三毛,13.69
2015-09-17,'600689,上海三毛,15.21
2015-09-16,'600689,上海三毛,15.21
2015-09-15,'600689,上海三毛,15.21
2015-09-14,'600689,上海三毛,15.21
2015-09-11,'600689,上海三毛,15.21
2015-09-10,'600689,上海三毛,15.21
2015-09-09,'600689,上海三毛,15.21
2015-09-08,'600689,上海三毛,15.21
2015-09-07,'600689,上海三毛,15.21
2015-09-02,'600689,上海三毛,15.21
2015-09-01,'600689,上海三毛,15.21
2015-08-31,'600689,上海三毛,15.21
2015-08-28,'600689,上海三毛,15.21
2015-08-27,'600689,上海三毛,15.21
2015-08-26,'600689,上海三毛,15.21
2015-08-25,'600689,上海三毛,15.21
2015-08-24,'600689,上海三毛,15.21
2015-08-21,'600689,上海三毛,15.21
2015-08-20,'600689,上海三毛,15.21
2015-08-19,'600689,上海三毛,15.21
2015-08-18,'600689,上海三毛,15.21
2015-08-17,'600689,上海三毛,15.21
2015-08-14,'600689,上海三毛,15.21
2015-08-13,'600689,上海三毛,15.21
2015-08-12,'600689,上海三毛,15.21
2015-08-11,'600689,上海三毛,15.21
2015-08-10,'600689,上海三毛,15.21
2015-08-07,'600689,上海三毛,15.21
2015-08-06,'600689,上海三毛,15.21
2015-08-05,'600689,上海三毛,15.21
2015-08-04,'600689,上海三毛,15.21
2015-08-03,'600689,上海三毛,15.21
2015-07-31,'600689,上海三毛,15.21
2015-07-30,'600689,上海三毛,15.21
2015-07-29,'600689,上海三毛,15.21
2015-07-28,'600689,上海三毛,15.21
2015-07-27,'600689,上海三毛,15.21
2015-07-24,'600689,上海三毛,15.21
2015-07-23,'600689,上海三毛,15.21
2015-07-22,'600689,上海三毛,15.21
2015-07-21,'600689,上海三毛,15.21
2015-07-20,'600689,上海三毛,15.21
2015-07-17,'600689,上海三毛,15.21
2015-07-16,'600689,上海三毛,15.21
2015-07-15,'600689,上海三毛,15.21
2015-07-14,'600689,上海三毛,15.21
2015-07-13,'600689,上海三毛,15.21
2015-07-10,'600689,上海三毛,15.21
2015-07-09,'600689,上海三毛,15.21
2015-07-08,'600689,上海三毛,15.21
2015-07-07,'600689,上海三毛,15.21
2015-07-06,'600689,上海三毛,15.21
2015-07-03,'600689,上海三毛,15.21
2015-07-02,'600689,上海三毛,15.21
2015-07-01,'600689,上海三毛,15.21
2015-06-30,'600689,上海三毛,15.21
2015-06-29,'600689,上海三毛,15.21
2015-06-26,'600689,上海三毛,15.21
2015-06-25,'600689,上海三毛,15.21
2015-06-24,'600689,上海三毛,15.21
2015-06-23,'600689,上海三毛,15.21
2015-06-19,'600689,上海三毛,15.21
2015-06-18,'600689,上海三毛,15.21
2015-06-17,'600689,上海三毛,15.21
2015-06-16,'600689,上海三毛,15.21
2015-06-15,'600689,上海三毛,15.21
2015-06-12,'600689,上海三毛,15.21
2015-06-11,'600689,上海三毛,15.21
2015-06-10,'600689,上海三毛,15.21
2015-06-09,'600689,上海三毛,15.21
2015-06-08,'600689,上海三毛,15.21
2015-06-05,'600689,上海三毛,15.21
2015-06-04,'600689,上海三毛,15.21
2015-06-03,'600689,上海三毛,15.21
2015-06-02,'600689,上海三毛,15.21
2015-06-01,'600689,上海三毛,15.21
2015-05-29,'600689,上海三毛,15.21
2015-05-28,'600689,上海三毛,15.21
2015-05-27,'600689,上海三毛,15.21
2015-05-26,'600689,上海三毛,15.21
2015-05-25,'600689,上海三毛,15.21
2015-05-22,'600689,上海三毛,15.21
2015-05-21,'600689,上海三毛,15.21
2015-05-20,'600689,上海三毛,15.21
2015-05-19,'600689,上海三毛,15.21
2015-05-18,'600689,上海三毛,15.21
2015-05-15,'600689,上海三毛,15.21
2015-05-14,'600689,上海三毛,15.21
2015-05-13,'600689,上海三毛,15.21
2015-05-12,'600689,上海三毛,15.21
2015-05-11,'600689,上海三毛,15.21
2015-05-08,'600689,上海三毛,15.21
2015-05-07,'600689,上海三毛,15.21
2015-05-06,'600689,上海三毛,15.21
2015-05-05,'600689,上海三毛,15.21
2015-05-04,'600689,上海三毛,15.21
2015-04-30,'600689,上海三毛,15.21
2015-04-29,'600689,上海三毛,15.21
2015-04-28,'600689,上海三毛,15.21
2015-04-27,'600689,上海三毛,15.21
2015-04-24,'600689,上海三毛,15.21
2015-04-23,'600689,上海三毛,15.21
2015-04-22,'600689,上海三毛,15.21
2015-04-21,'600689,上海三毛,15.21
2015-04-20,'600689,上海三毛,15.21
2015-04-17,'600689,上海三毛,15.21
2015-04-16,'600689,上海三毛,15.21
2015-04-15,'600689,上海三毛,15.21
2015-04-14,'600689,上海三毛,15.21
2015-04-13,'600689,上海三毛,15.21
2015-04-10,'600689,上海三毛,15.21
2015-04-09,'600689,上海三毛,15.21
2015-04-08,'600689,上海三毛,15.21
2015-04-07,'600689,上海三毛,15.21
2015-04-03,'600689,上海三毛,15.21
2015-04-02,'600689,上海三毛,15.21
2015-04-01,'600689,上海三毛,15.21
2015-03-31,'600689,上海三毛,15.37
2015-03-30,'600689,上海三毛,16.1
2015-03-27,'600689,上海三毛,14.92
2015-03-26,'600689,上海三毛,15.28
2015-03-25,'600689,上海三毛,15.57
2015-03-24,'600689,上海三毛,14.75
2015-03-23,'600689,上海三毛,13.74
2015-03-20,'600689,上海三毛,13.89
2015-03-19,'600689,上海三毛,13.82
2015-03-18,'600689,上海三毛,13.88
2015-03-17,'600689,上海三毛,13.96
2015-03-16,'600689,上海三毛,13.55
2015-03-13,'600689,上海三毛,13.58
2015-03-12,'600689,上海三毛,13.8
2015-03-11,'600689,上海三毛,12.59
2015-03-10,'600689,上海三毛,12.74
2015-03-09,'600689,上海三毛,12.95
2015-03-06,'600689,上海三毛,12.26
2015-03-05,'600689,上海三毛,11.79
2015-03-04,'600689,上海三毛,11.91
2015-03-03,'600689,上海三毛,11.21
2015-03-02,'600689,上海三毛,11.21
2015-02-27,'600689,上海三毛,11.18
2015-02-26,'600689,上海三毛,10.74
2015-02-25,'600689,上海三毛,10.68
2015-02-17,'600689,上海三毛,10.59
2015-02-16,'600689,上海三毛,10.34
2015-02-13,'600689,上海三毛,10.07
2015-02-12,'600689,上海三毛,10.21
2015-02-11,'600689,上海三毛,10.14
2015-02-10,'600689,上海三毛,10.37
2015-02-09,'600689,上海三毛,9.88
2015-02-06,'600689,上海三毛,10.32
2015-02-05,'600689,上海三毛,10.51
2015-02-04,'600689,上海三毛,10.42
2015-02-03,'600689,上海三毛,10.12
2015-02-02,'600689,上海三毛,10.19
2015-01-30,'600689,上海三毛,10.43
2015-01-29,'600689,上海三毛,10.42
2015-01-28,'600689,上海三毛,10.34
2015-01-27,'600689,上海三毛,9.85
2015-01-26,'600689,上海三毛,9.87
2015-01-23,'600689,上海三毛,9.65
2015-01-22,'600689,上海三毛,9.28
2015-01-21,'600689,上海三毛,9.08
2015-01-20,'600689,上海三毛,8.65
2015-01-19,'600689,上海三毛,8.78
2015-01-16,'600689,上海三毛,8.69
2015-01-15,'600689,上海三毛,8.7
2015-01-14,'600689,上海三毛,8.77
2015-01-13,'600689,上海三毛,8.64
2015-01-12,'600689,上海三毛,8.81
2015-01-09,'600689,上海三毛,8.74
2015-01-08,'600689,上海三毛,8.76
2015-01-07,'600689,上海三毛,8.37
2015-01-06,'600689,上海三毛,8.34
2015-01-05,'600689,上海三毛,8.17
2014-12-31,'600689,上海三毛,8.11
2014-12-30,'600689,上海三毛,8.06
2014-12-29,'600689,上海三毛,8.2
2014-12-26,'600689,上海三毛,8
2014-12-25,'600689,上海三毛,7.62
2014-12-24,'600689,上海三毛,7.26
2014-12-23,'600689,上海三毛,7.28
2014-12-22,'600689,上海三毛,7.66
2014-12-19,'600689,上海三毛,7.86
2014-12-18,'600689,上海三毛,7.86
2014-12-17,'600689,上海三毛,8.27
2014-12-16,'600689,上海三毛,8.57
2014-12-15,'600689,上海三毛,9.02
2014-12-12,'600689,上海三毛,8.71
2014-12-11,'600689,上海三毛,8.38
2014-12-10,'600689,上海三毛,8.31
2014-12-09,'600689,上海三毛,8.75
2014-12-08,'600689,上海三毛,8.75
2014-12-05,'600689,上海三毛,8.75
2014-12-04,'600689,上海三毛,8.75
2014-12-03,'600689,上海三毛,8.75
2014-12-02,'600689,上海三毛,8.75
2014-12-01,'600689,上海三毛,8.75
2014-11-28,'600689,上海三毛,8.75
2014-11-27,'600689,上海三毛,8.75
2014-11-26,'600689,上海三毛,8.75
2014-11-25,'600689,上海三毛,8.75
2014-11-24,'600689,上海三毛,8.75
2014-11-21,'600689,上海三毛,8.75
2014-11-20,'600689,上海三毛,8.75
2014-11-19,'600689,上海三毛,8.75
2014-11-18,'600689,上海三毛,8.75
2014-11-17,'600689,上海三毛,8.75
2014-11-14,'600689,上海三毛,8.75
2014-11-13,'600689,上海三毛,8.75
2014-11-12,'600689,上海三毛,8.75
2014-11-11,'600689,上海三毛,8.75
2014-11-10,'600689,上海三毛,8.75
2014-11-07,'600689,上海三毛,8.75
2014-11-06,'600689,上海三毛,8.75
2014-11-05,'600689,上海三毛,8.75
2014-11-04,'600689,上海三毛,8.65
2014-11-03,'600689,上海三毛,8.55
2014-10-31,'600689,上海三毛,8.52
2014-10-30,'600689,上海三毛,8.53
2014-10-29,'600689,上海三毛,8.32
2014-10-28,'600689,上海三毛,8.09
2014-10-27,'600689,上海三毛,7.96
2014-10-24,'600689,上海三毛,7.94
2014-10-23,'600689,上海三毛,8.21
2014-10-22,'600689,上海三毛,8.52
2014-10-21,'600689,上海三毛,8.51
2014-10-20,'600689,上海三毛,8.63
2014-10-17,'600689,上海三毛,8.89
2014-10-16,'600689,上海三毛,8.92
2014-10-15,'600689,上海三毛,8.79
2014-10-14,'600689,上海三毛,8.69
2014-10-13,'600689,上海三毛,8.96
2014-10-10,'600689,上海三毛,8.98
2014-10-09,'600689,上海三毛,9.01
2014-10-08,'600689,上海三毛,8.93
2014-09-30,'600689,上海三毛,8.98
2014-09-29,'600689,上海三毛,8.55
2014-09-26,'600689,上海三毛,8.43
2014-09-25,'600689,上海三毛,8.35
2014-09-24,'600689,上海三毛,8.31
2014-09-23,'600689,上海三毛,8.17
2014-09-22,'600689,上海三毛,8.37
2014-09-19,'600689,上海三毛,8.2
2014-09-18,'600689,上海三毛,8.18
2014-09-17,'600689,上海三毛,8.26
2014-09-16,'600689,上海三毛,8.68
2014-09-15,'600689,上海三毛,8.56
2014-09-12,'600689,上海三毛,8.25
2014-09-11,'600689,上海三毛,8.25
2014-09-10,'600689,上海三毛,8.13
2014-09-09,'600689,上海三毛,8.21
2014-09-05,'600689,上海三毛,8.19
2014-09-04,'600689,上海三毛,8.1
2014-09-03,'600689,上海三毛,8.17
2014-09-02,'600689,上海三毛,8.01
2014-09-01,'600689,上海三毛,7.83
2014-08-29,'600689,上海三毛,7.66
2014-08-28,'600689,上海三毛,7.67
2014-08-27,'600689,上海三毛,7.48
2014-08-26,'600689,上海三毛,7.82
2014-08-25,'600689,上海三毛,7.84
2014-08-22,'600689,上海三毛,7.91
2014-08-21,'600689,上海三毛,7.82
2014-08-20,'600689,上海三毛,7.79
2014-08-19,'600689,上海三毛,7.49
2014-08-18,'600689,上海三毛,7.43
2014-08-15,'600689,上海三毛,7.36
2014-08-14,'600689,上海三毛,7.32
2014-08-13,'600689,上海三毛,7.43
2014-08-12,'600689,上海三毛,7.42
2014-08-11,'600689,上海三毛,7.44
2014-08-08,'600689,上海三毛,7.13
2014-08-07,'600689,上海三毛,7.18
2014-08-06,'600689,上海三毛,6.95
2014-08-05,'600689,上海三毛,6.95
2014-08-04,'600689,上海三毛,6.76
2014-08-01,'600689,上海三毛,6.73
2014-07-31,'600689,上海三毛,6.68
2014-07-30,'600689,上海三毛,6.57
2014-07-29,'600689,上海三毛,6.5
2014-07-28,'600689,上海三毛,6.43
2014-07-25,'600689,上海三毛,6.33
2014-07-24,'600689,上海三毛,6.53
2014-07-23,'600689,上海三毛,6.53
2014-07-22,'600689,上海三毛,6.51
2014-07-21,'600689,上海三毛,6.49
2014-07-18,'600689,上海三毛,6.45
2014-07-17,'600689,上海三毛,6.35
2014-07-16,'600689,上海三毛,6.35
2014-07-15,'600689,上海三毛,6.36
2014-07-14,'600689,上海三毛,6.17
2014-07-11,'600689,上海三毛,6.13
2014-07-10,'600689,上海三毛,6.06
2014-07-09,'600689,上海三毛,6.15
2014-07-08,'600689,上海三毛,6.09
2014-07-07,'600689,上海三毛,6.2
2014-07-04,'600689,上海三毛,6.18
2014-07-03,'600689,上海三毛,6.12
2014-07-02,'600689,上海三毛,6.13
2014-07-01,'600689,上海三毛,6.03
2014-06-30,'600689,上海三毛,6
2014-06-27,'600689,上海三毛,5.97
2014-06-26,'600689,上海三毛,5.85
2014-06-25,'600689,上海三毛,5.9
2014-06-24,'600689,上海三毛,5.85
2014-06-23,'600689,上海三毛,5.75
2014-06-20,'600689,上海三毛,5.65
2014-06-19,'600689,上海三毛,5.84
2014-06-18,'600689,上海三毛,5.94
2014-06-17,'600689,上海三毛,5.98
2014-06-16,'600689,上海三毛,5.93
2014-06-13,'600689,上海三毛,5.88
2014-06-12,'600689,上海三毛,6
2014-06-11,'600689,上海三毛,6.04
2014-06-10,'600689,上海三毛,5.99
2014-06-09,'600689,上海三毛,5.85
2014-06-06,'600689,上海三毛,5.85
2014-06-05,'600689,上海三毛,5.69
2014-06-04,'600689,上海三毛,5.75
2014-06-03,'600689,上海三毛,5.76
2014-05-30,'600689,上海三毛,5.75
2014-05-29,'600689,上海三毛,5.79
2014-05-28,'600689,上海三毛,5.76
2014-05-27,'600689,上海三毛,5.81
2014-05-26,'600689,上海三毛,5.72
2014-05-23,'600689,上海三毛,5.67
2014-05-22,'600689,上海三毛,5.69
2014-05-21,'600689,上海三毛,5.68
2014-05-20,'600689,上海三毛,5.65
2014-05-19,'600689,上海三毛,5.71
2014-05-16,'600689,上海三毛,5.71
2014-05-15,'600689,上海三毛,5.77
2014-05-14,'600689,上海三毛,5.78
2014-05-13,'600689,上海三毛,5.78
2014-05-12,'600689,上海三毛,5.67
2014-05-09,'600689,上海三毛,5.73
2014-05-08,'600689,上海三毛,5.71
2014-05-07,'600689,上海三毛,5.77
2014-05-06,'600689,上海三毛,5.8
2014-05-05,'600689,上海三毛,5.65
2014-04-30,'600689,上海三毛,5.54
2014-04-29,'600689,上海三毛,5.46
2014-04-28,'600689,上海三毛,5.71
2014-04-25,'600689,上海三毛,5.96
2014-04-24,'600689,上海三毛,6.08
2014-04-23,'600689,上海三毛,6.09
2014-04-22,'600689,上海三毛,6.16
2014-04-21,'600689,上海三毛,6.29
2014-04-18,'600689,上海三毛,6.24
2014-04-17,'600689,上海三毛,6.27
2014-04-16,'600689,上海三毛,6.35
2014-04-15,'600689,上海三毛,6.68
2014-04-14,'600689,上海三毛,6.68
2014-04-11,'600689,上海三毛,6.8
2014-04-10,'600689,上海三毛,6.68
2014-04-09,'600689,上海三毛,6.65
2014-04-08,'600689,上海三毛,6.62
2014-04-04,'600689,上海三毛,6.54
2014-04-03,'600689,上海三毛,6.63
2014-04-02,'600689,上海三毛,6.68
2014-04-01,'600689,上海三毛,6.73
2014-03-31,'600689,上海三毛,6.91
2014-03-28,'600689,上海三毛,6.99
2014-03-27,'600689,上海三毛,6.96
2014-03-26,'600689,上海三毛,7.1
2014-03-25,'600689,上海三毛,6.75
2014-03-24,'600689,上海三毛,6.57
2014-03-21,'600689,上海三毛,6.48
2014-03-20,'600689,上海三毛,6.59
2014-03-19,'600689,上海三毛,6.61
2014-03-18,'600689,上海三毛,6.55
2014-03-17,'600689,上海三毛,6.5
2014-03-14,'600689,上海三毛,6.95
2014-03-13,'600689,上海三毛,7.07
2014-03-12,'600689,上海三毛,7.06
2014-03-11,'600689,上海三毛,7.08
2014-03-10,'600689,上海三毛,7.59
2014-03-07,'600689,上海三毛,7.69
2014-03-06,'600689,上海三毛,7.8
2014-03-05,'600689,上海三毛,7.35
2014-03-04,'600689,上海三毛,7.53
2014-03-03,'600689,上海三毛,7.17
2014-02-28,'600689,上海三毛,7.07
2014-02-27,'600689,上海三毛,7.16
2014-02-26,'600689,上海三毛,7.38
2014-02-25,'600689,上海三毛,7.55
2014-02-24,'600689,上海三毛,7.58
2014-02-21,'600689,上海三毛,7.67
2014-02-20,'600689,上海三毛,7.85
2014-02-19,'600689,上海三毛,7.9
2014-02-18,'600689,上海三毛,7.74
2014-02-17,'600689,上海三毛,7.68
2014-02-14,'600689,上海三毛,7.55
2014-02-13,'600689,上海三毛,7.44
2014-02-12,'600689,上海三毛,7.28
2014-02-11,'600689,上海三毛,7.22
2014-02-10,'600689,上海三毛,6.98
2014-02-07,'600689,上海三毛,6.91
2014-01-30,'600689,上海三毛,6.91
2014-01-29,'600689,上海三毛,7.08
2014-01-28,'600689,上海三毛,7.07
2014-01-27,'600689,上海三毛,7.05
2014-01-24,'600689,上海三毛,7.13
2014-01-23,'600689,上海三毛,7.84
2014-01-22,'600689,上海三毛,7.55
2014-01-21,'600689,上海三毛,7.44
2014-01-20,'600689,上海三毛,7.5
2014-01-17,'600689,上海三毛,7.76
2014-01-16,'600689,上海三毛,7.82
2014-01-15,'600689,上海三毛,7.67
2014-01-14,'600689,上海三毛,7.56
2014-01-13,'600689,上海三毛,7.72
2014-01-10,'600689,上海三毛,8.1
2014-01-09,'600689,上海三毛,8.1
2014-01-08,'600689,上海三毛,8.19
2014-01-07,'600689,上海三毛,8.04
2014-01-06,'600689,上海三毛,8.43
2014-01-03,'600689,上海三毛,8.79
2014-01-02,'600689,上海三毛,8.83
2013-12-31,'600689,上海三毛,8.3
2013-12-30,'600689,上海三毛,8.12
2013-12-27,'600689,上海三毛,8.03
2013-12-26,'600689,上海三毛,8.23
2013-12-25,'600689,上海三毛,8.13
2013-12-24,'600689,上海三毛,8.15
2013-12-23,'600689,上海三毛,8.44
2013-12-20,'600689,上海三毛,8.43
2013-12-19,'600689,上海三毛,8.5
2013-12-18,'600689,上海三毛,8.61
2013-12-17,'600689,上海三毛,8.57
2013-12-16,'600689,上海三毛,8.86
2013-12-13,'600689,上海三毛,8.97
2013-12-12,'600689,上海三毛,9.26
2013-12-11,'600689,上海三毛,9.44
2013-12-10,'600689,上海三毛,9.14
2013-12-09,'600689,上海三毛,9.12
2013-12-06,'600689,上海三毛,9.21
2013-12-05,'600689,上海三毛,9.13
2013-12-04,'600689,上海三毛,8.78
2013-12-03,'600689,上海三毛,8.56
2013-12-02,'600689,上海三毛,9.5
2013-11-29,'600689,上海三毛,9.49
2013-11-28,'600689,上海三毛,9.56
2013-11-27,'600689,上海三毛,9.49
2013-11-26,'600689,上海三毛,9.58
2013-11-25,'600689,上海三毛,9.5
2013-11-22,'600689,上海三毛,9.87
2013-11-21,'600689,上海三毛,10
2013-11-20,'600689,上海三毛,9.45
2013-11-19,'600689,上海三毛,9.66
2013-11-18,'600689,上海三毛,8.8
2013-11-15,'600689,上海三毛,8.65
2013-11-14,'600689,上海三毛,8.79
2013-11-13,'600689,上海三毛,8.99
2013-11-12,'600689,上海三毛,8.17
2013-11-11,'600689,上海三毛,8.46
2013-11-08,'600689,上海三毛,8.25
2013-11-07,'600689,上海三毛,8.57
2013-11-06,'600689,上海三毛,8.91
2013-11-05,'600689,上海三毛,8.66
2013-11-04,'600689,上海三毛,8.68
2013-11-01,'600689,上海三毛,8.86
2013-10-31,'600689,上海三毛,9.11
2013-10-30,'600689,上海三毛,8.97
2013-10-29,'600689,上海三毛,9.46
2013-10-28,'600689,上海三毛,9.38
2013-10-25,'600689,上海三毛,9.82
2013-10-24,'600689,上海三毛,9.64
2013-10-23,'600689,上海三毛,10.13
2013-10-22,'600689,上海三毛,10.73
2013-10-21,'600689,上海三毛,10.12
2013-10-18,'600689,上海三毛,9.9
2013-10-17,'600689,上海三毛,9.93
2013-10-16,'600689,上海三毛,11.03
2013-10-15,'600689,上海三毛,11.27
2013-10-14,'600689,上海三毛,10.33
2013-10-11,'600689,上海三毛,9.92
2013-10-10,'600689,上海三毛,9.9
2013-10-09,'600689,上海三毛,9.13
2013-10-08,'600689,上海三毛,8.95
2013-09-30,'600689,上海三毛,8.81
2013-09-27,'600689,上海三毛,9.47
2013-09-26,'600689,上海三毛,10.52
2013-09-25,'600689,上海三毛,11.1
2013-09-24,'600689,上海三毛,10.79
2013-09-23,'600689,上海三毛,10.52
2013-09-18,'600689,上海三毛,10.73
2013-09-17,'600689,上海三毛,9.96
2013-09-16,'600689,上海三毛,9.05
2013-09-13,'600689,上海三毛,8.67
2013-09-12,'600689,上海三毛,9.04
2013-09-11,'600689,上海三毛,8.89
2013-09-10,'600689,上海三毛,8.9
2013-09-09,'600689,上海三毛,9.06
2013-09-06,'600689,上海三毛,8.74
2013-09-05,'600689,上海三毛,9.12
2013-09-04,'600689,上海三毛,8.91
2013-09-03,'600689,上海三毛,8.1
2013-09-02,'600689,上海三毛,8.53
2013-08-30,'600689,上海三毛,8.71
2013-08-29,'600689,上海三毛,9.09
2013-08-28,'600689,上海三毛,8.4
2013-08-27,'600689,上海三毛,8.07
2013-08-26,'600689,上海三毛,7.34
2013-08-23,'600689,上海三毛,7.65
2013-08-22,'600689,上海三毛,7.76
2013-08-21,'600689,上海三毛,7.53
2013-08-20,'600689,上海三毛,7.9
2013-08-19,'600689,上海三毛,7.99
2013-08-16,'600689,上海三毛,7.66
2013-08-15,'600689,上海三毛,6.96
2013-08-14,'600689,上海三毛,6.74
2013-08-13,'600689,上海三毛,6.4
2013-08-12,'600689,上海三毛,6.37
2013-08-09,'600689,上海三毛,6.21
2013-08-08,'600689,上海三毛,6.15
2013-08-07,'600689,上海三毛,6.28
2013-08-06,'600689,上海三毛,5.71
2013-08-05,'600689,上海三毛,5.69
2013-08-02,'600689,上海三毛,5.74
2013-08-01,'600689,上海三毛,5.5
2013-07-31,'600689,上海三毛,5.48
2013-07-30,'600689,上海三毛,5.74
2013-07-29,'600689,上海三毛,5.8
2013-07-26,'600689,上海三毛,5.59
2013-07-25,'600689,上海三毛,5.52
2013-07-24,'600689,上海三毛,5.53
2013-07-23,'600689,上海三毛,5.43
2013-07-22,'600689,上海三毛,5.41
2013-07-19,'600689,上海三毛,5.47
2013-07-18,'600689,上海三毛,5.68
2013-07-17,'600689,上海三毛,5.8
2013-07-16,'600689,上海三毛,5.71
2013-07-15,'600689,上海三毛,5.67
2013-07-12,'600689,上海三毛,5.72
2013-07-11,'600689,上海三毛,5.57
2013-07-10,'600689,上海三毛,5.44
2013-07-09,'600689,上海三毛,5.48
2013-07-08,'600689,上海三毛,5.88
2013-07-05,'600689,上海三毛,5.75
2013-07-04,'600689,上海三毛,5.23
2013-07-03,'600689,上海三毛,5.3
2013-07-02,'600689,上海三毛,5.26
2013-07-01,'600689,上海三毛,5.13
2013-06-28,'600689,上海三毛,5.18
2013-06-27,'600689,上海三毛,5.43
2013-06-26,'600689,上海三毛,5.43
2013-06-25,'600689,上海三毛,5.58
2013-06-24,'600689,上海三毛,6.17
2013-06-21,'600689,上海三毛,6.23
2013-06-20,'600689,上海三毛,6.34
2013-06-19,'600689,上海三毛,6.47
2013-06-18,'600689,上海三毛,6.45
2013-06-17,'600689,上海三毛,6.49
2013-06-14,'600689,上海三毛,6.49
2013-06-13,'600689,上海三毛,7.21
2013-06-07,'600689,上海三毛,7.13
2013-06-06,'600689,上海三毛,7.08
2013-06-05,'600689,上海三毛,7.08
2013-06-04,'600689,上海三毛,7.16
2013-06-03,'600689,上海三毛,7.07
2013-05-31,'600689,上海三毛,7.16
2013-05-30,'600689,上海三毛,7.12
2013-05-29,'600689,上海三毛,7.08
2013-05-28,'600689,上海三毛,7.06
2013-05-27,'600689,上海三毛,7.05
2013-05-24,'600689,上海三毛,7.01
2013-05-23,'600689,上海三毛,7.08
2013-05-22,'600689,上海三毛,7.09
2013-05-21,'600689,上海三毛,7
2013-05-20,'600689,上海三毛,6.86
2013-05-17,'600689,上海三毛,6.79
2013-05-16,'600689,上海三毛,6.73
2013-05-15,'600689,上海三毛,6.68
2013-05-14,'600689,上海三毛,6.76
2013-05-13,'600689,上海三毛,6.82
2013-05-10,'600689,上海三毛,6.72
2013-05-09,'600689,上海三毛,6.85
2013-05-08,'600689,上海三毛,6.86
2013-05-07,'600689,上海三毛,6.86
2013-05-06,'600689,上海三毛,6.89
2013-05-03,'600689,上海三毛,6.78
2013-05-02,'600689,上海三毛,6.92
2013-04-26,'600689,上海三毛,7.12
2013-04-25,'600689,上海三毛,7.24
2013-04-24,'600689,上海三毛,7.2
2013-04-23,'600689,上海三毛,7.2
2013-04-22,'600689,上海三毛,7.19
2013-04-19,'600689,上海三毛,7
2013-04-18,'600689,上海三毛,6.94
2013-04-17,'600689,上海三毛,6.93
2013-04-16,'600689,上海三毛,6.9
2013-04-15,'600689,上海三毛,7.11
2013-04-12,'600689,上海三毛,7.23
2013-04-11,'600689,上海三毛,7.23
2013-04-10,'600689,上海三毛,7.22
2013-04-09,'600689,上海三毛,7.18
2013-04-08,'600689,上海三毛,7.28
2013-04-03,'600689,上海三毛,7.41
2013-04-02,'600689,上海三毛,7.38
2013-04-01,'600689,上海三毛,7.25
2013-03-29,'600689,上海三毛,7.18
2013-03-28,'600689,上海三毛,7.49
2013-03-27,'600689,上海三毛,7.47
2013-03-26,'600689,上海三毛,7.63
2013-03-25,'600689,上海三毛,8.1
2013-03-22,'600689,上海三毛,8.1
2013-03-21,'600689,上海三毛,8.18
2013-03-20,'600689,上海三毛,8.06
2013-03-19,'600689,上海三毛,8.31
2013-03-18,'600689,上海三毛,8.28
2013-03-15,'600689,上海三毛,8.15
2013-03-14,'600689,上海三毛,8.24
2013-03-13,'600689,上海三毛,7.94
2013-03-12,'600689,上海三毛,8.02
2013-03-11,'600689,上海三毛,7.97
2013-03-08,'600689,上海三毛,8.11
2013-03-07,'600689,上海三毛,7.87
2013-03-06,'600689,上海三毛,7.76
2013-03-05,'600689,上海三毛,7.65
2013-03-04,'600689,上海三毛,7.93
2013-03-01,'600689,上海三毛,7.86
2013-02-28,'600689,上海三毛,7.68
2013-02-27,'600689,上海三毛,7.65
2013-02-26,'600689,上海三毛,7.79
2013-02-25,'600689,上海三毛,7.87
2013-02-22,'600689,上海三毛,8.03
2013-02-21,'600689,上海三毛,8.48
2013-02-20,'600689,上海三毛,8.72
2013-02-19,'600689,上海三毛,8.02
2013-02-18,'600689,上海三毛,7.74
2013-02-08,'600689,上海三毛,7.72
2013-02-07,'600689,上海三毛,7.71
2013-02-06,'600689,上海三毛,7.7
2013-02-05,'600689,上海三毛,7.71
2013-02-04,'600689,上海三毛,7.64
2013-02-01,'600689,上海三毛,7.64
2013-01-31,'600689,上海三毛,7.76
2013-01-30,'600689,上海三毛,7.62
2013-01-29,'600689,上海三毛,7.61
2013-01-28,'600689,上海三毛,7.49
2013-01-25,'600689,上海三毛,7.49
2013-01-24,'600689,上海三毛,7.68
2013-01-23,'600689,上海三毛,7.77
2013-01-22,'600689,上海三毛,7.83
2013-01-21,'600689,上海三毛,7.84
2013-01-18,'600689,上海三毛,7.72
2013-01-17,'600689,上海三毛,7.84
2013-01-16,'600689,上海三毛,7.83
